order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
633c2a967fccd6310a2cc20c2e696060,1,credit_card,3,177.14,2018-03-13 08:42:43,2018-03-13,8
364f6a92b4afc67ac3104f92bec22ba8,1,credit_card,3,205.85,2018-03-13 08:57:17,2018-03-13,8
126dbef0d053f55ed2e3b23e88efab4b,1,credit_card,1,32.78,2018-03-13 08:51:11,2018-03-13,8
37c3eefe09fbbf5fd314de9cbc9e07a4,1,credit_card,1,200.77,2018-03-13 08:11:07,2018-03-13,8
9c31d604522ef4fd8e0bba68aa3214a1,1,boleto,1,58.22,2018-03-13 08:53:47,2018-03-13,8
c2392e568835f3d748e67d74da04c934,1,credit_card,1,50.73,2018-03-13 08:52:31,2018-03-13,8
bb009fab515024781676004c4924f54d,1,boleto,1,63.13,2018-03-13 08:07:13,2018-03-13,8
c6051ea41588b7a6ae49a458fcba5ac9,1,boleto,1,138.39,2018-03-13 08:28:09,2018-03-13,8
0b8e8a083ebc7823271b2618f31eb1bd,1,credit_card,1,50.15,2018-03-13 08:08:03,2018-03-13,8
4500a7cbeb73995b57988b9a3954cc50,1,boleto,1,52.78,2018-03-13 08:30:55,2018-03-13,8
