order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
6a8400c1ae628fd6e3770950582c8b99,1,credit_card,8,404.17,2018-04-05 15:34:33,2018-04-05,15
6b7ebe19e66635ace7e1c9c556745a38,1,boleto,1,107.3,2018-04-05 15:29:27,2018-04-05,15
a7d73128b7dc2644c342e7495ebe8e3f,4,voucher,1,4.24,2018-04-05 15:59:54,2018-04-05,15
a7d73128b7dc2644c342e7495ebe8e3f,3,voucher,1,150.3,2018-04-05 15:59:54,2018-04-05,15
b4371384ac6d51fe934e4f50b8b61e4c,1,credit_card,3,154.3,2018-04-05 15:52:01,2018-04-05,15
d028930433677c26ca42772687789041,1,credit_card,2,157.43,2018-04-05 15:47:18,2018-04-05,15
38f93719aef944cdcf2fbb212432be91,1,credit_card,4,126.8,2018-04-05 15:28:22,2018-04-05,15
c40c5d575c4ace5fdeaa53f94c039aa3,1,credit_card,2,43.93,2018-04-05 15:05:59,2018-04-05,15
044c27c9fb6d9b51bba0efa1fd726c97,1,boleto,1,103.0,2018-04-05 15:25:53,2018-04-05,15
11720c3352cc89c305e6211b13e73084,1,credit_card,3,63.44,2018-04-05 15:57:22,2018-04-05,15
a7d73128b7dc2644c342e7495ebe8e3f,1,voucher,1,20.0,2018-04-05 15:59:54,2018-04-05,15
a7d73128b7dc2644c342e7495ebe8e3f,6,voucher,1,300.0,2018-04-05 15:59:54,2018-04-05,15
e0fc6abd74320ea468f697164f069f8d,1,credit_card,1,155.76,2018-04-05 15:01:49,2018-04-05,15
64a6cbaf0304bb145b7eae00fbbac35b,1,credit_card,1,114.27,2018-04-05 15:18:52,2018-04-05,15
bfede3e7101b91bd335e6cc5d153bf2c,1,credit_card,1,73.27,2018-04-05 15:24:37,2018-04-05,15
010d15deea8cae96ae86ea8097917a17,1,credit_card,10,300.55,2018-04-05 15:04:05,2018-04-05,15
a7d73128b7dc2644c342e7495ebe8e3f,8,voucher,1,7.54,2018-04-05 15:59:54,2018-04-05,15
a7d73128b7dc2644c342e7495ebe8e3f,7,voucher,1,20.0,2018-04-05 15:59:54,2018-04-05,15
93c876d3232e6a2353011f181e7f3c40,1,credit_card,5,575.22,2018-04-05 15:10:04,2018-04-05,15
a7d73128b7dc2644c342e7495ebe8e3f,5,voucher,1,100.0,2018-04-05 15:59:54,2018-04-05,15
67d7cb75f0cc86ef6b34e80b1b4f02dc,1,boleto,1,32.23,2018-04-05 15:45:25,2018-04-05,15
a7d73128b7dc2644c342e7495ebe8e3f,2,voucher,1,20.0,2018-04-05 15:59:54,2018-04-05,15
c39b81b2bd8d2abfff5240c18350f9ea,1,boleto,1,28.88,2018-04-05 15:06:56,2018-04-05,15
