order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
3efdbf51c992266c11eb3938e67e77da,2,voucher,1,80.0,2018-06-20 14:31:22,2018-06-20,14
488a016252a949b46cb0ac82a597d663,1,credit_card,2,113.43,2018-06-20 14:56:49,2018-06-20,14
3d0ee541428b71a2e6a7039416cfa675,1,credit_card,10,211.5,2018-06-20 14:33:12,2018-06-20,14
719beedd6c2193b3e1e1ea1d2706eaf1,1,credit_card,1,88.2,2018-06-20 14:02:25,2018-06-20,14
181ff95f97fee531c4afa9e882186f18,1,credit_card,1,126.57,2018-06-20 14:16:20,2018-06-20,14
2af90e72b95362d3b1fe9561ebb3c142,1,voucher,1,191.84,2018-06-20 14:47:50,2018-06-20,14
37ea512c7d290de34e4dee7964f5dee5,1,credit_card,4,113.33,2018-06-20 14:31:53,2018-06-20,14
3efdbf51c992266c11eb3938e67e77da,1,credit_card,1,5.97,2018-06-20 14:31:22,2018-06-20,14
8d3cd96a636e59a3a47b52cedd6e9bbd,1,credit_card,5,264.83,2018-06-20 14:48:16,2018-06-20,14
3272770f15ff5da42dc4973b1b179552,1,boleto,1,257.05,2018-06-20 14:44:03,2018-06-20,14
7036c2b99dc75cd8d088a8e4475e2658,1,boleto,1,352.3,2018-06-20 14:33:25,2018-06-20,14
90c12c43daa0435fe23b69ff3f76d8ee,1,credit_card,2,94.74,2018-06-20 14:17:15,2018-06-20,14
