order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
c39414c195d0f94c9d9c35e7c6ed4f1a,1,credit_card,2,139.22,2018-08-01 11:57:29,2018-08-01,11
3dd4f42a9b185cd0b083246bae24090c,1,credit_card,1,78.55,2018-08-01 11:25:35,2018-08-01,11
02ef9aa8b6692c2ff049065f5a150c28,1,credit_card,1,45.21,2018-08-01 11:42:44,2018-08-01,11
2c23f1e95bc8b5a7a891d3d4a7651c3d,1,credit_card,1,29.92,2018-08-01 11:04:47,2018-08-01,11
a8100cbab69c8afb050a57b02ab6f73d,1,boleto,1,957.42,2018-08-01 11:56:01,2018-08-01,11
335874150963b28de5e55b480495739e,1,credit_card,1,194.97,2018-08-01 11:55:07,2018-08-01,11
12cbd6fae38a4bd1d77a7596eab0b7e1,1,credit_card,4,553.53,2018-08-01 11:31:23,2018-08-01,11
c633513c5486bd512a2a23de725cd7cd,1,credit_card,1,31.93,2018-08-01 11:38:20,2018-08-01,11
0f8415c6898be42b337b26a77fcecbee,1,credit_card,1,442.63,2018-08-01 11:11:04,2018-08-01,11
3912b0f176edb52c40f760e27d055456,1,credit_card,5,116.28,2018-08-01 11:20:20,2018-08-01,11
e8745aa1fc53254235ceef55710dc6ab,1,boleto,1,319.14,2018-08-01 11:54:32,2018-08-01,11
467ba1d86d45ebd9cfa12501a08f40ec,1,boleto,1,31.22,2018-08-01 11:11:36,2018-08-01,11
