order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
bb4f0c21ae6014e40ef007ff6fbcbeb9,94f7f1cb719dd707fd437e918d282537,delivered,2017-02-12 18:48:56,2017-02-12 19:02:52,2017-02-16 14:42:05,2017-03-01 14:09:10,2017-03-16 00:00:00
c5d58ec8e7e7184d9a9d42b75ffa002d,18e42e6a3b2022561588b6d32c036b52,delivered,2017-02-12 12:30:04,2017-02-12 13:02:08,2017-02-13 14:00:21,2017-02-20 12:29:30,2017-03-16 00:00:00
8964e929ea610b2c2b98e3c4d1bb86d8,16fdfe3c4f948f802baee3f32d1f99fe,delivered,2017-02-12 13:12:39,2017-02-12 13:22:56,2017-02-13 12:28:50,2017-02-23 10:51:22,2017-03-14 00:00:00
d184a50b5e40af5b04c71ea71a0f6637,bdccda5ccefdbb3e41596cd2577e26ce,delivered,2017-02-12 15:12:12,2017-02-12 15:22:57,2017-02-13 14:05:21,2017-02-22 14:21:31,2017-03-20 00:00:00
8fb030b413de395dcbb7cb1a3c9b256e,b097036ec194b8151f619fe933161b3e,processing,2017-02-12 00:02:36,2017-02-12 00:17:20,,,2017-03-24 00:00:00
a6da74b3d9ae7e102985630416034486,7a1df13f94accb7df88adc51682d29f4,delivered,2017-02-12 09:21:56,2017-02-12 09:31:43,2017-02-16 09:47:37,2017-03-01 08:35:34,2017-03-21 00:00:00
86cf7f20f784187597f7a3f34ea1403d,e39af7797ef9fc32e6a07806a9562437,delivered,2017-02-12 18:43:37,2017-02-12 18:50:19,2017-02-17 03:55:35,2017-03-14 16:34:05,2017-03-20 00:00:00
926355ffa49be1cca35b492f916bb6ca,8db0d5efc870373f918d092930f8e762,delivered,2017-02-12 22:37:05,2017-02-12 22:45:10,2017-02-14 04:04:26,2017-02-16 20:32:10,2017-03-10 00:00:00
c7e64567d07503e82847c129519ea90c,718ed7b0762650c7764a7190183c79a3,delivered,2017-02-12 14:25:19,2017-02-13 14:30:18,2017-02-14 12:12:13,2017-02-21 17:17:45,2017-03-15 00:00:00
f83bf700fd487b12bd7eb71e578575a3,4460221f20575ff95cc9c3997f5170a1,delivered,2017-02-12 22:51:56,2017-02-14 22:50:11,2017-02-15 12:05:54,2017-03-01 11:07:59,2017-03-22 00:00:00
1e4fcdf0cf341ba0ea682eb332c78526,5ddf5d23effe6dc9acdbf37b3c5f99be,delivered,2017-02-12 20:51:15,2017-02-12 21:42:57,2017-02-17 16:37:50,2017-02-23 16:28:04,2017-03-14 00:00:00
e3b7896b6e5a82264c8e99a140843793,7b94fc04e54eecc78e563d7ec5a28521,delivered,2017-02-12 09:32:14,2017-02-12 09:45:17,2017-02-14 17:12:18,2017-02-21 16:35:52,2017-03-15 00:00:00
3ff488af63223ea08fce4e9db03a82dd,fb62f2a2b233dce9750bd57255526150,delivered,2017-02-12 17:11:02,2017-02-13 17:22:59,2017-02-14 09:15:08,2017-03-09 08:51:55,2017-03-22 00:00:00
0812eb902a67711a1cb742b3cdaa65ae,c6e2731c5b391845f6800c97401a43a9,delivered,2017-02-12 20:37:36,2017-02-12 20:45:12,2017-02-16 09:23:13,2017-03-03 14:23:18,2017-03-09 00:00:00
48275cf565f4ea4f291da07bbbc7d330,48feef90ef337d61dbd501ba9fdec246,delivered,2017-02-12 17:28:07,2017-02-14 04:15:24,2017-02-14 08:30:27,2017-02-21 13:17:57,2017-03-16 00:00:00
9ee8452f251847f1cf796e5d7cf8eaf2,da03e848597392e6e96751f887271ad9,delivered,2017-02-12 21:41:06,2017-02-12 21:50:20,2017-02-13 16:16:04,2017-02-15 17:22:10,2017-03-10 00:00:00
3917a4e61779a9c43bb9a923ff6ec663,ea18d3d21da9d1dbe288ce635ea5237b,delivered,2017-02-12 22:20:18,2017-02-12 22:30:16,2017-02-17 11:09:38,2017-02-21 15:43:44,2017-03-21 00:00:00
bfb022f17ef48196bf7cda1a9a437517,3dda9e6c4c336587def527c9d32eac08,delivered,2017-02-12 14:14:09,2017-02-12 14:22:54,2017-02-17 13:52:47,2017-03-08 11:57:48,2017-03-14 00:00:00
