order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
e19274a19a1bd491db0a6eede0c09846,1,boleto,1,176.2,2018-06-28 17:14:35,2018-06-28,17
ee49aa5583df0eaab10299357d126386,1,boleto,1,193.98,2018-06-28 17:09:52,2018-06-28,17
cbe171f29dd9a2c2e2aa929bd4cb2646,1,credit_card,2,192.82,2018-06-28 17:31:59,2018-06-28,17
202fb00e8ae54d41adf6e95a39e6e024,1,debit_card,1,69.36,2018-06-28 17:11:29,2018-06-28,17
efbba0637ff7fe0491ef039d3cc3d586,1,credit_card,2,198.46,2018-06-28 17:51:59,2018-06-28,17
4f1e72c86c397722120a1cb409714f5e,1,credit_card,2,59.05,2018-06-28 17:01:42,2018-06-28,17
01d90c5856f7551e108f2a0864ff6e54,1,boleto,1,84.78,2018-06-28 17:37:37,2018-06-28,17
a585e716f1acad90ad2c2ac0cfbb1e3c,1,credit_card,2,178.23,2018-06-28 17:47:00,2018-06-28,17
6917e117776da5f60f8403c2120ecb68,1,credit_card,1,65.49,2018-06-28 17:57:37,2018-06-28,17
7fecdb45a98a2b1b32535d5e97788cdd,1,credit_card,8,223.61,2018-06-28 17:01:00,2018-06-28,17
