order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
9ceb8ab5165cefecdddb546cb5a6362b,eb1c0e1ca3e17eccaefb7f0d4dc659b1,delivered,2018-02-05 17:27:54,2018-02-06 17:32:25,2018-02-07 23:34:48,2018-02-18 14:28:47,2018-03-06 00:00:00
580c882a5805c78546ea65ec6d3690e4,a4f6fc82eefc6a54376eea73b27df682,delivered,2018-02-05 17:40:34,2018-02-05 17:50:41,2018-02-07 22:38:31,2018-03-06 16:59:05,2018-03-02 00:00:00
11210d2ba14b85282d66a4c956724533,51293a462a75bbaa62b024a7da9e068a,delivered,2018-02-05 16:15:05,2018-02-06 04:33:00,2018-02-20 13:48:59,2018-03-06 11:29:04,2018-03-28 00:00:00
06d6b5a626ba890f56dae296e1384f75,565ab5b150fec651f51db8783d2e645a,delivered,2018-02-05 19:28:53,2018-02-05 19:50:10,2018-02-06 19:54:43,2018-02-23 21:09:28,2018-03-13 00:00:00
fa44b98d202360f1246681a3e0405db4,ef95061d7fabce59a19b991b10e9bfc5,delivered,2018-02-05 20:25:11,2018-02-06 04:32:07,2018-02-10 11:54:41,2018-03-17 17:57:18,2018-03-05 00:00:00
e3653c411aa1ac28f740e417e9a997bf,4bbe9c46bf4d0154d880396c3e027f64,delivered,2018-02-05 14:18:03,2018-02-07 02:52:15,2018-02-07 21:42:28,2018-02-10 15:12:35,2018-02-21 00:00:00
d8f57f08383291ef5fa6cb91dc1a4e02,061c2eb252b4e73472bb4f9e1169b43a,delivered,2018-02-05 08:33:27,2018-02-06 04:32:45,2018-02-07 14:24:12,2018-02-15 18:04:52,2018-03-06 00:00:00
6bbf71e04f4d0e748315be02506a1b63,6241793979a6c6169cce48dd999f3688,delivered,2018-02-05 19:29:06,2018-02-05 19:50:07,2018-02-07 20:52:53,2018-02-22 12:22:08,2018-03-01 00:00:00
3df54c9248f6d2eef8f08ad39f422abd,9e192b98545760379893f9f63707cc0f,delivered,2018-02-05 21:04:48,2018-02-05 21:15:25,2018-02-08 21:15:21,2018-02-09 20:09:31,2018-02-21 00:00:00
196a79cd1b9ff7ad77dfaa9d4c46d04c,7fef0997cc98db48b91fdcb9841e909c,delivered,2018-02-05 10:36:40,2018-02-05 10:50:30,2018-02-08 23:17:13,2018-03-06 21:38:42,2018-03-13 00:00:00
09badf53476a6bda72b4728e858a3433,9872961494c04c3939cc4fa43bfaeb75,delivered,2018-02-05 13:51:27,2018-02-05 14:10:47,2018-02-06 16:04:24,2018-02-19 19:40:19,2018-03-01 00:00:00
