order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
47f545499e9ca5a70d3ec65e4e70adfd,1,boleto,1,93.82,2018-04-07 18:25:28,2018-04-07,18
cee43113ca0a71b50e899098ec4c5911,1,credit_card,1,34.14,2018-04-07 18:22:27,2018-04-07,18
e0fabe7fe363430bd4783fcc13c39c11,1,credit_card,1,95.48,2018-04-07 18:30:52,2018-04-07,18
5f416e5874a47fb2ea0cc325530b6e76,1,credit_card,3,69.32,2018-04-07 18:45:28,2018-04-07,18
dbe6677f2b80aadfa0b4b87ed71e7619,1,credit_card,1,71.36,2018-04-07 18:23:26,2018-04-07,18
001427c0ec99cf8af737bd88e92fd444,1,credit_card,1,83.25,2018-04-07 18:51:22,2018-04-07,18
3d20a38d1e2828c1ded190ab191db7a0,1,credit_card,1,129.14,2018-04-07 18:24:08,2018-04-07,18
c38d4404acc45d16a0efea202c53271d,1,credit_card,8,162.04,2018-04-07 18:16:35,2018-04-07,18
d889189b765c3c0257ebfbb1ddc34770,1,credit_card,8,457.08,2018-04-07 18:26:07,2018-04-07,18
5d9aa63551a24b92660a08b0e8ef22b6,1,credit_card,3,183.6,2018-04-07 18:16:42,2018-04-07,18
7dd12269fb63d70af90a488dc5e90876,1,credit_card,1,53.13,2018-04-07 18:51:17,2018-04-07,18
