order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
1dcf0c8cd36ffaf57784fbdc90079310,1,credit_card,3,157.15,2018-04-19 21:16:39,2018-04-19,21
83f524dae71f9cada869247b753f2abb,1,credit_card,5,112.59,2018-04-19 21:20:11,2018-04-19,21
d6b35060d6baa125cae83779381704e2,1,credit_card,2,198.13,2018-04-19 21:32:40,2018-04-19,21
9cbace8b4f2406f3a0a9c404d60a2328,1,credit_card,2,87.32,2018-04-19 21:47:50,2018-04-19,21
dbcb6cca18be698dc8022a2c700f84c0,1,credit_card,7,143.66,2018-04-19 21:14:11,2018-04-19,21
2a15d40da6accb25c550b694fdf84478,1,credit_card,1,38.28,2018-04-19 21:29:39,2018-04-19,21
0e490dd9ff8d1bf7259c4265f49bd577,1,credit_card,9,90.44,2018-04-19 21:25:22,2018-04-19,21
22627a86b495dd48e529ac94687b12ff,1,voucher,1,89.08,2018-04-19 21:00:58,2018-04-19,21
501ce8d70f48706ea5befe3ff2717cb4,1,boleto,1,39.34,2018-04-19 21:34:35,2018-04-19,21
242c9821e1036401ddc1d061ffcb034c,1,credit_card,1,11.57,2018-04-19 21:10:42,2018-04-19,21
242c9821e1036401ddc1d061ffcb034c,2,voucher,1,188.9,2018-04-19 21:10:42,2018-04-19,21
c04c6951e6206fd810d0ea3a673d4aa8,1,credit_card,1,110.0,2018-04-19 21:22:22,2018-04-19,21
d1d599b296d82560e3c783e7b6f93392,1,boleto,1,33.61,2018-04-19 21:02:00,2018-04-19,21
6e03e8525003c5a756f7c3c5bd8fea79,1,credit_card,1,119.73,2018-04-19 21:46:04,2018-04-19,21
b7d49ac93afe42c4d1c6db6c1301b6d5,1,debit_card,1,205.74,2018-04-19 21:17:19,2018-04-19,21
443c3a064cdbe69048772620883f6b8d,1,credit_card,5,132.16,2018-04-19 21:44:10,2018-04-19,21
336d43702a934d77766b523ef3308ba6,1,credit_card,6,590.9,2018-04-19 21:27:20,2018-04-19,21
