order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
f0ea851516ffb7fbea588f7d200e3d43,1,boleto,1,93.64,2018-04-15 13:07:24,2018-04-15,13
16424ce30b370cd4ad36d4aa24baf5f2,1,voucher,1,30.19,2018-04-15 13:53:12,2018-04-15,13
cff47646caf0e301a4622b80cc415cb9,1,credit_card,3,173.53,2018-04-15 13:02:02,2018-04-15,13
22a1a580ac153c5e2f469d27ad6a4e3d,1,credit_card,5,108.67,2018-04-15 13:45:06,2018-04-15,13
e0e3cde1bd7f993b460771481843727f,1,credit_card,5,180.04,2018-04-15 13:42:02,2018-04-15,13
5124d1910fba5bcf45b9372eb874fe2d,1,debit_card,1,28.13,2018-04-15 13:12:43,2018-04-15,13
d44913f6177d1b8a369a477ab2823aa2,1,credit_card,4,236.56,2018-04-15 13:45:55,2018-04-15,13
bc3551dbac6e56b70347f161a1c0e434,1,credit_card,2,173.49,2018-04-15 13:38:26,2018-04-15,13
a37d916ab96889e59db281905a87514e,1,boleto,1,82.75,2018-04-15 13:47:45,2018-04-15,13
4a7187a003cd08090bc8effb19765333,1,credit_card,7,329.1,2018-04-15 13:07:36,2018-04-15,13
d51eb6c998198af68efed5deb04cad17,1,credit_card,2,62.6,2018-04-15 13:07:03,2018-04-15,13
67fc16d6dc881afa68e40df4c30d510a,1,boleto,1,70.16,2018-04-15 13:37:09,2018-04-15,13
3b919fbc512d96f81330d2aae3ed0cf6,1,boleto,1,109.32,2018-04-15 13:33:43,2018-04-15,13
644da1e3e4fb089d2404596574225c60,1,credit_card,8,589.92,2018-04-15 13:28:28,2018-04-15,13
d51eb6c998198af68efed5deb04cad17,2,voucher,1,100.0,2018-04-15 13:07:03,2018-04-15,13
911022dc32144d6899afd62e7fe0734e,1,credit_card,3,92.43,2018-04-15 13:12:40,2018-04-15,13
