order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
633dfa0c56ae5c0c7f2e90620ad55b2f,22e62a7227eb91f93cb55ef14a20cbd4,delivered,2018-06-22 13:43:19,2018-06-22 13:58:17,2018-06-26 09:18:00,2018-07-06 14:23:14,2018-07-31 00:00:00
2d8a0bc4abbb7bbb3a420f2219f02f93,4c80c9c4f15db841f85d24b515c68ba2,delivered,2018-06-22 21:39:34,2018-06-22 21:58:43,2018-06-26 14:33:00,2018-06-29 17:41:09,2018-07-20 00:00:00
759ef6eef7b8279539f81a2663c2f500,dbdc5f4edc37f3f149e239e4a3880a97,delivered,2018-06-22 08:59:23,2018-06-23 02:20:27,2018-06-25 14:25:00,2018-07-14 16:12:19,2018-08-01 00:00:00
a238c4b12e353d643594bb92d9385e1a,a71f65149295549d85fe86597d5bf59c,delivered,2018-06-22 16:07:51,2018-06-23 02:20:05,2018-06-25 19:02:00,2018-06-28 16:32:42,2018-07-18 00:00:00
0f20a3721e8997ae2f771ec8cf0c4d3d,4629c64a048bf8a64632d31b9df84293,delivered,2018-06-22 12:06:16,2018-06-23 02:20:15,2018-06-29 14:48:00,2018-07-02 15:48:03,2018-07-16 00:00:00
0b461bff8323f6fec51ec6254a81d562,3225c076223e4cf8512be1779e066df8,delivered,2018-06-22 12:48:41,2018-06-23 02:20:20,2018-06-27 18:51:00,2018-07-05 19:54:39,2018-07-11 00:00:00
abed2a2ecd907630587f0062063d3df7,ff423802c40cadf7c338845c137fe304,delivered,2018-06-22 17:42:02,2018-06-22 17:59:01,2018-06-25 15:42:00,2018-07-02 21:05:41,2018-07-05 00:00:00
e0f5cf952d89f08c137a437a70f1a561,4a200e2fddc4d6a7f398610e59cc47c8,delivered,2018-06-22 19:21:40,2018-06-25 10:55:35,2018-06-25 13:28:00,2018-07-12 14:41:50,2018-07-24 00:00:00
20dd46ec82721cbf25cc9ef228943bf5,0d25047b8fa2245d9bd6b2901623460e,delivered,2018-06-22 15:59:42,2018-06-23 10:58:52,2018-06-25 14:58:00,2018-06-30 13:02:42,2018-07-20 00:00:00
36750bfd3e70a5f8f95edf2e28f1d60e,352960fe6741c7944bd2007d8d1d3f64,delivered,2018-06-22 21:30:06,2018-06-22 21:58:42,2018-06-27 12:04:00,2018-07-03 01:58:38,2018-07-23 00:00:00
07946e40cd8c6b2ab27f0fe14f21f7dd,72b154a83078118969daf89bbe7fe225,delivered,2018-06-22 19:57:24,2018-06-22 20:37:25,2018-06-25 17:26:00,2018-07-02 13:03:19,2018-07-24 00:00:00
a7fdfd7d7ae7a53a8232d6d0d7db215b,da0d4d9bc4bb9a14e826417ca7659005,delivered,2018-06-22 15:56:33,2018-06-26 07:13:02,2018-07-10 11:32:00,2018-07-11 14:26:34,2018-07-23 00:00:00
591776df8fe679d1406cdf74040ba972,9135d15b2375bb7ae359911c404bf841,delivered,2018-06-22 21:50:08,2018-06-22 22:17:42,2018-06-25 12:55:00,2018-06-26 15:31:59,2018-07-05 00:00:00
ffc97f5975c4aa1b3c9754d83050c73d,2713513e2014d3d6181fd3ed037d4a80,delivered,2018-06-22 00:13:26,2018-06-23 01:40:06,2018-06-27 11:45:00,2018-07-11 23:08:37,2018-08-06 00:00:00
2a53c58e80c62fc4215302f6fc4d3a4b,d6309d77be1f4211bef63bcf2bb1a10f,delivered,2018-06-22 20:17:53,2018-06-22 20:37:41,2018-06-25 11:02:00,2018-07-03 17:38:39,2018-07-24 00:00:00
