order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
d16d35b47ec2d842e3846a4c7f4586d0,7b05d440176a2b2e195cc8957cbdfc8c,delivered,2017-04-04 13:15:05,2017-04-04 13:25:20,2017-04-05 10:00:47,2017-04-10 20:48:13,2017-05-04 00:00:00
9ba4f1229c25da86b79e5f8af0e56461,fea04944f4e1fe567fc5151c02529203,delivered,2017-04-04 10:10:15,2017-04-04 10:22:48,2017-04-10 12:27:45,2017-04-17 10:28:12,2017-05-02 00:00:00
683b82f268a3ba04ef24ce3490a12d44,a5f835421f74efb2806c5b07f51ceffe,delivered,2017-04-04 19:04:10,2017-04-04 19:15:13,2017-04-12 13:53:43,2017-05-09 09:58:07,2017-05-17 00:00:00
61ec926d48941b3edbd4b5d4aaed5356,0a378886758498633ec55eaa83c8ed35,delivered,2017-04-04 12:20:47,2017-04-05 13:06:57,2017-04-06 11:58:57,2017-04-12 10:43:21,2017-04-27 00:00:00
04e16f3c151ad9fb3100eda6ac3a61b7,112f9ea59ac9a9565c76c2152490fe30,delivered,2017-04-04 18:01:45,2017-04-04 18:15:25,2017-04-05 14:39:48,2017-04-12 16:22:10,2017-04-27 00:00:00
5e421beb5e031bdd0634b7aa80ec82f0,bfb9e0b57932df93aa902959ce601a1e,delivered,2017-04-04 18:40:10,2017-04-05 02:35:20,2017-04-05 14:48:02,2017-04-17 15:08:01,2017-05-12 00:00:00
11d6810af0b0d8982e3d67b4dae4374a,cb51b2fbaabd9799feab4820422b270a,delivered,2017-04-04 16:33:35,2017-04-04 16:45:21,2017-04-05 10:41:27,2017-04-10 10:43:43,2017-05-05 00:00:00
1c0ed0f1981e710449d7d5483d4ce8fe,68245dfbd8366b057c7abbd2cd1cecdd,delivered,2017-04-04 22:37:27,2017-04-06 02:50:24,2017-04-06 15:20:04,2017-04-13 14:32:34,2017-05-02 00:00:00
20fd43d1a1e8d1257044b8a17f3c7c5e,14723de10c5caea4f02a154f09f375ee,delivered,2017-04-04 01:35:58,2017-04-04 01:50:16,2017-04-05 06:39:57,2017-04-12 08:03:44,2017-04-25 00:00:00
6a3d65da103828be4fcd1d381ff863e4,8805608b298001962c13dfa81a96229f,delivered,2017-04-04 22:28:42,2017-04-04 22:42:27,2017-04-10 13:35:46,2017-04-17 14:55:14,2017-05-03 00:00:00
e73c844f36e48f6d0cc8ae6b97a6176a,eb306b242f7bf44f262523b29c0f5883,delivered,2017-04-04 14:49:25,2017-04-04 15:05:15,2017-04-05 14:13:08,2017-04-17 13:58:03,2017-05-02 00:00:00
82f9d29b3ba3f050c96ecc1fc879d58c,b0a59e1efebe412e0c594fdea8966fa2,delivered,2017-04-04 21:35:50,2017-04-04 21:45:15,2017-04-13 16:53:15,2017-05-02 15:49:20,2017-05-05 00:00:00
e67aba456e4119812662af5c37e7b945,0fbe8d6603447c975e197c946e84aaa0,delivered,2017-04-04 12:06:24,2017-04-04 13:06:31,2017-04-05 12:29:03,2017-04-07 14:48:40,2017-04-25 00:00:00
7b419fad2990895cf43c738f8e7d2d55,9ce014a42bfa0fe0ff389adde017bb24,delivered,2017-04-04 09:36:28,2017-04-05 02:45:11,2017-04-06 11:28:05,2017-04-12 10:34:50,2017-05-08 00:00:00
f0a01b4f222cc1649a2e296b9efa16f1,04f60c113a9d149d793399b11f462448,delivered,2017-04-04 11:10:21,2017-04-04 11:23:15,2017-04-06 12:54:43,2017-04-18 11:12:59,2017-04-27 00:00:00
6fc3f47545243b7a6829e48871d2f8f9,da64cce133f777c710f8c902f1b452d3,delivered,2017-04-04 11:33:28,2017-04-04 11:45:11,2017-04-04 16:57:49,2017-04-11 16:08:31,2017-05-04 00:00:00
2c23086c23ba12b76e8312efa418c62d,e0e226f1c923bbf1ddfff85365e8933e,delivered,2017-04-04 22:12:24,2017-04-04 22:22:44,2017-04-05 16:07:38,2017-04-17 08:05:11,2017-04-25 00:00:00
