order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
94781b7e571ded2ff6f80434f6fe2a43,1,credit_card,10,1653.6,2017-09-25 13:55:03,2017-09-25,13
95d1d57cd27cd0857ef85f53ad2ed3b8,1,boleto,1,54.33,2017-09-25 13:01:16,2017-09-25,13
ca414766885ef23fbb64dcfffe684699,1,credit_card,5,319.41,2017-09-25 13:18:24,2017-09-25,13
e454f35044003de39e10f976817edc27,1,boleto,1,110.42,2017-09-25 13:39:49,2017-09-25,13
c6a7876557e3e3e31f229852dfa4f5c3,1,credit_card,10,345.51,2017-09-25 13:26:36,2017-09-25,13
b26d171d404f1e506b8d41c6f70c4426,1,credit_card,1,44.1,2017-09-25 13:51:01,2017-09-25,13
c3125124ed3dad68e667a2f7807e3e1c,1,credit_card,2,57.77,2017-09-25 13:09:01,2017-09-25,13
e78088a3b62d70382758f12a326a8503,1,credit_card,5,57.91,2017-09-25 13:40:42,2017-09-25,13
6b06cff56425b758a3a3c4746439859b,1,credit_card,3,71.14,2017-09-25 13:54:55,2017-09-25,13
52a1973044aa5f46769841ea77ffc2ed,1,credit_card,4,107.9,2017-09-25 13:39:41,2017-09-25,13
72803a35d778ec37f2abb88ea76620c7,1,credit_card,3,100.86,2017-09-25 13:18:00,2017-09-25,13
