order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
2b4b4a22de76a4cc703a9d68cb690bae,1,boleto,1,229.65,2018-07-05 14:55:32,2018-07-05,14
41159ff064a2cebfc663d0eda2a35d32,1,boleto,1,52.93,2018-07-05 14:24:57,2018-07-05,14
53dcadf469da8b7dc9c2866321927607,1,credit_card,4,142.46,2018-07-05 14:15:08,2018-07-05,14
707c884622a611c1c2c7b247c01f0121,1,credit_card,10,283.86,2018-07-05 14:48:43,2018-07-05,14
31da75f0c78b03d446ea7342a6c002b9,1,boleto,1,179.34,2018-07-05 14:55:38,2018-07-05,14
1bc5841ae612527adc7d41b80412295e,1,debit_card,1,52.58,2018-07-05 14:31:29,2018-07-05,14
bb5be1811a54b7c516ea8c1eeb48272a,1,credit_card,10,208.46,2018-07-05 14:45:14,2018-07-05,14
ad0c8220f99f61bf17c26f4732bda83a,1,credit_card,1,58.28,2018-07-05 14:46:33,2018-07-05,14
58f608b30531278060213cc7926bc6f5,1,credit_card,1,37.46,2018-07-05 14:30:48,2018-07-05,14
30f194c174d82e186f42f7607318a566,1,credit_card,7,70.89,2018-07-05 14:20:56,2018-07-05,14
6d5f62b312ef08610aa99b1a365ec10b,1,credit_card,5,72.18,2018-07-05 14:59:58,2018-07-05,14
eb5775c404ef8a8dd4526d6c75db4142,1,credit_card,1,69.16,2018-07-05 14:40:43,2018-07-05,14
9dfdc2ebd5ad6715951eced9ebfdd950,1,credit_card,7,70.89,2018-07-05 14:53:26,2018-07-05,14
0132f39e8ad9b42ad2d41c847f44c0ed,1,credit_card,3,37.16,2018-07-05 14:49:56,2018-07-05,14
fc4bcada7517f413ad3d38e7404c9b3f,1,credit_card,8,162.57,2018-07-05 14:23:20,2018-07-05,14
