order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
2e3258f81be08e497abb202cef0c0303,1,credit_card,8,317.57,2018-03-01 08:11:25,2018-03-01,8
fe0972da0b118700eb5b1a5063476738,1,credit_card,1,43.54,2018-03-01 08:23:50,2018-03-01,8
26d54fe728c00ded5d4508383c6293c9,1,boleto,1,28.17,2018-03-01 08:25:33,2018-03-01,8
0c3190b4838c596fd1d6cd74e0436120,1,credit_card,1,77.71,2018-03-01 08:02:21,2018-03-01,8
cf0279ca08c3174b3d12ac64091f859a,1,credit_card,1,140.06,2018-03-01 08:47:19,2018-03-01,8
29e24ac120419e4326f0eb7913263af0,1,boleto,1,98.79,2018-03-01 08:28:39,2018-03-01,8
5f4942fc3a59f2e62ae534f981105954,1,credit_card,1,57.48,2018-03-01 08:07:37,2018-03-01,8
5451f2c09029166e1682b8f0d0ce98b6,1,credit_card,8,96.22,2018-03-01 08:11:23,2018-03-01,8
9ddba77d69c77e988ac02c012a59d058,1,credit_card,8,339.55,2018-03-01 08:17:59,2018-03-01,8
107b6dd80460768e617562eb52b4b9a9,1,credit_card,4,44.35,2018-03-01 08:51:41,2018-03-01,8
