order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
7644fb667bf3f79e4eb486a9e14bc9ec,1,credit_card,1,68.13,2018-05-14 15:37:36,2018-05-14,15
41b7766bb1df487d17fb9725b78ff509,1,boleto,1,3979.55,2018-05-14 15:15:30,2018-05-14,15
bebbbe90253dadf5c7d8dbacfaf446f4,1,credit_card,8,254.98,2018-05-14 15:29:32,2018-05-14,15
4de2e524ad6dfd8abeefa2b8aa37d4f4,1,credit_card,1,298.67,2018-05-14 15:14:04,2018-05-14,15
c1ce7c20699d83bcfb424c8e800a1788,1,credit_card,1,122.52,2018-05-14 15:39:50,2018-05-14,15
9e968d83d3fafa00e86e4468cd4b49bd,1,credit_card,5,63.23,2018-05-14 15:27:45,2018-05-14,15
a6b58794fd2ba533359a76c08df576e3,1,credit_card,6,174.72,2018-05-14 15:18:23,2018-05-14,15
d7254b8b021b5a531c35571bdc25abeb,1,credit_card,2,54.85,2018-05-14 15:12:30,2018-05-14,15
18193d834e0d2e9787375ad24d4e2b33,1,credit_card,1,35.96,2018-05-14 15:27:20,2018-05-14,15
2a2ef9160ab84c882e54ed20bf50d860,1,credit_card,8,182.1,2018-05-14 15:15:56,2018-05-14,15
d34c3c0f26d67cc75d6f4038687fc137,1,credit_card,1,60.38,2018-05-14 15:24:56,2018-05-14,15
a97e8bd621edbcb4558c0de4c02f05a9,1,credit_card,1,109.24,2018-05-14 15:48:10,2018-05-14,15
c86cfa96924b46157a36d72bfb543e55,1,credit_card,1,41.13,2018-05-14 15:19:02,2018-05-14,15
c9af6b168a81fd8a714317ee3d7daca1,1,credit_card,1,183.53,2018-05-14 15:04:28,2018-05-14,15
fe49401155e0ef1f8ff4e1fa13ebb38b,1,credit_card,3,231.79,2018-05-14 15:38:31,2018-05-14,15
b313fc60227234f6c73ab4f2585b5365,1,credit_card,2,93.66,2018-05-14 15:26:16,2018-05-14,15
88a508c1d26ebce186f2488575a1a3f0,1,boleto,1,178.72,2018-05-14 15:42:18,2018-05-14,15
ec7d908a287a36d1b411a7b29336e820,1,credit_card,2,118.58,2018-05-14 15:58:00,2018-05-14,15
90c611165eb937cb679e48c10aa23d9b,1,credit_card,5,53.61,2018-05-14 15:18:24,2018-05-14,15
15ac0c27c404a6601dc7a613faddc813,1,voucher,1,25.0,2018-05-14 15:06:35,2018-05-14,15
4e80d0b6c184e0495126f54469869365,1,credit_card,2,205.02,2018-05-14 15:59:38,2018-05-14,15
6127a28915c32d0c35b55f6ccc3f0c36,1,credit_card,1,76.92,2018-05-14 15:53:14,2018-05-14,15
03467d8a7741a3737d4e3ae45ebba94c,1,credit_card,1,104.76,2018-05-14 15:36:23,2018-05-14,15
bb459de681cfef5d3484ec88dc2b508f,1,credit_card,5,141.75,2018-05-14 15:42:44,2018-05-14,15
2dfec57a2eeca47759f1bc36f72fd96b,1,credit_card,3,193.1,2018-05-14 15:06:56,2018-05-14,15
592f7e6106642583c61e25ecf2cb8cef,1,credit_card,1,5.15,2018-05-14 15:58:22,2018-05-14,15
15ac0c27c404a6601dc7a613faddc813,2,voucher,1,4.95,2018-05-14 15:06:35,2018-05-14,15
592f7e6106642583c61e25ecf2cb8cef,2,voucher,1,26.23,2018-05-14 15:58:22,2018-05-14,15
