order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
9a259797098595401e84f676d0c57320,1,credit_card,2,88.9,2018-03-19 19:37:39,2018-03-19,19
02f2f6063eb01b5e6e29bda347635389,1,boleto,1,56.39,2018-03-19 19:36:41,2018-03-19,19
931a7f45ef485e51b067265a84a19d58,1,boleto,1,186.44,2018-03-19 19:42:22,2018-03-19,19
e11ac0d86982b86bcde829263d5a38ec,1,credit_card,1,75.29,2018-03-19 19:31:32,2018-03-19,19
8899770c263136aaa6768f75189d996a,1,credit_card,1,201.94,2018-03-19 19:33:30,2018-03-19,19
a60a341474b10163591c7c089b348584,1,credit_card,4,72.83,2018-03-19 19:42:46,2018-03-19,19
a8a18e23a5c2a59c0a61550c6d690d96,1,credit_card,1,167.88,2018-03-19 19:25:55,2018-03-19,19
13a0336be90746b241d1f966fb3b5d59,1,credit_card,2,69.77,2018-03-19 19:10:23,2018-03-19,19
a9c6c0298a1b91a7e66a387df066e225,1,credit_card,2,77.89,2018-03-19 19:10:23,2018-03-19,19
97970934fe4f84a9169a79b05923fa0c,1,boleto,1,134.72,2018-03-19 19:16:30,2018-03-19,19
d010facca14d57e997bf54e52f0ea03b,1,credit_card,1,54.38,2018-03-19 19:35:39,2018-03-19,19
fe97236a8a4c033c66e3510e0b5d2736,1,boleto,1,146.35,2018-03-19 19:29:49,2018-03-19,19
6289102facc42d587c415f1ac8df5b2d,1,boleto,1,103.54,2018-03-19 19:50:09,2018-03-19,19
325a9deca08aa5851eb6eea67f0414aa,1,boleto,1,119.42,2018-03-19 19:50:50,2018-03-19,19
35f069c19a16b1ef6a4c4fda664db415,1,credit_card,1,295.01,2018-03-19 19:51:05,2018-03-19,19
6f516d489f56fd8bc9d89e9e62c00d2c,1,credit_card,8,176.65,2018-03-19 19:04:11,2018-03-19,19
2043f9d91a5fa13a0b5aec806b6a4c27,1,credit_card,8,100.47,2018-03-19 19:42:23,2018-03-19,19
