order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
d052020616d502036aa7b1303965ada6,2,voucher,1,54.26,2017-10-09 13:08:45,2017-10-09,13
99370b8fb4593d0cff3e39579b993dfc,1,credit_card,3,567.3,2017-10-09 13:22:17,2017-10-09,13
f443f10864456cb1b27f91e05587de58,1,credit_card,1,86.72,2017-10-09 13:13:05,2017-10-09,13
9bee6353b1a78c53133a7711049a33d5,1,credit_card,1,103.55,2017-10-09 13:13:08,2017-10-09,13
d052020616d502036aa7b1303965ada6,1,credit_card,1,17.88,2017-10-09 13:08:45,2017-10-09,13
d6058929a46a5ce35d8b31986c2d3b28,1,credit_card,3,83.94,2017-10-09 13:05:48,2017-10-09,13
3e7d62de8eab0ea8d37a2983df8f7af9,1,boleto,1,30.09,2017-10-09 13:40:58,2017-10-09,13
4d938cb9756669aa9adb5e4e06db4850,1,credit_card,1,92.8,2017-10-09 13:29:10,2017-10-09,13
b3b5d713fc857811f634897062f23bea,1,credit_card,4,45.01,2017-10-09 13:58:15,2017-10-09,13
b54c7973502fa2cdd1b75c993dd98029,1,credit_card,3,142.28,2017-10-09 13:40:14,2017-10-09,13
7033853f56455c1b2c26f0d135c8abd4,1,credit_card,8,81.91,2017-10-09 13:19:38,2017-10-09,13
3c3ca087887f2b8c2f3ef5abfb394b34,1,credit_card,3,180.25,2017-10-09 13:54:06,2017-10-09,13
a1dfba002c399f4899de69e3bc83e2f2,1,credit_card,5,153.72,2017-10-09 13:51:33,2017-10-09,13
cddae6b27b19d9567cff159df9498da1,1,boleto,1,618.82,2017-10-09 13:58:59,2017-10-09,13
