order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
fa83009fc243c5d6981fa7c5b71b13aa,1,credit_card,1,40.0,2017-09-17 12:34:39,2017-09-17,12
ba57df46d6c7801e304a57084265bd86,1,credit_card,1,126.44,2017-09-17 12:51:20,2017-09-17,12
aaabb4935fd6db331104e2cf134d60d8,1,credit_card,1,97.8,2017-09-17 12:53:07,2017-09-17,12
12905797f6a5f67c41d036a0ea9a40be,1,credit_card,1,67.0,2017-09-17 12:59:53,2017-09-17,12
ff2d3362026397b4633ed312ffcdab9f,1,boleto,1,38.01,2017-09-17 12:03:15,2017-09-17,12
4e05179f3e0dc912276faf9da529cf6b,2,voucher,1,12.26,2017-09-17 12:18:26,2017-09-17,12
2411e5019928e883d049f7242362c23b,1,credit_card,2,22.38,2017-09-17 12:15:07,2017-09-17,12
cf26deeff1aac4e6219050acc80573ab,1,credit_card,1,83.23,2017-09-17 12:57:02,2017-09-17,12
9d12e7d13379e3e2a600bfccb801604b,1,boleto,1,397.3,2017-09-17 12:49:39,2017-09-17,12
4e05179f3e0dc912276faf9da529cf6b,1,credit_card,1,34.43,2017-09-17 12:18:26,2017-09-17,12
bae1791d3987fa528b382adcc1de4db1,1,boleto,1,190.37,2017-09-17 12:50:31,2017-09-17,12
