order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
14e80e4600a8d7fafeb635d6d4ef7151,1,boleto,1,64.13,2018-04-16 17:21:17,2018-04-16,17
4ee9f49f270f78d4fc48d16080c0bf2b,1,debit_card,1,208.91,2018-04-16 17:49:40,2018-04-16,17
8c007d0c7bfabe041dd7bc0514210ed9,1,credit_card,6,197.29,2018-04-16 17:24:04,2018-04-16,17
7e3819fed570609ef642c2e18f198d10,1,credit_card,2,187.11,2018-04-16 17:43:23,2018-04-16,17
434227ef75dde10f4049fe6b219d13c0,3,voucher,1,36.38,2018-04-16 17:17:10,2018-04-16,17
9569fe56b2cec2f82be5be811b498266,1,credit_card,1,49.05,2018-04-16 17:50:32,2018-04-16,17
2c922479dfa54e17760a70063a369e8a,1,boleto,1,55.13,2018-04-16 17:49:46,2018-04-16,17
28b01f0f5376bd0156e25d9cfd797b35,1,credit_card,1,88.37,2018-04-16 17:49:34,2018-04-16,17
76fe90b7376fab4bbce87be140c970f1,1,credit_card,5,158.96,2018-04-16 17:55:25,2018-04-16,17
fb8bdcd57010a0af8738fad1e866b8b9,1,credit_card,10,264.18,2018-04-16 17:46:55,2018-04-16,17
02bcd06d9bfda1c2a4037560bed7b90f,1,credit_card,3,160.54,2018-04-16 17:47:15,2018-04-16,17
434227ef75dde10f4049fe6b219d13c0,2,voucher,1,9.1,2018-04-16 17:17:10,2018-04-16,17
a767d7ce801115c680495fc2ecdf36a3,1,credit_card,3,189.06,2018-04-16 17:36:55,2018-04-16,17
97710347ca7f753c166b48121724ce84,1,credit_card,4,161.85,2018-04-16 17:59:29,2018-04-16,17
434227ef75dde10f4049fe6b219d13c0,1,credit_card,6,136.31,2018-04-16 17:17:10,2018-04-16,17
bfb25d3267628ed460c643f20b5c19d7,1,credit_card,1,882.0,2018-04-16 17:26:59,2018-04-16,17
da85428cfb68160e03c36d5555452e04,1,credit_card,10,1672.08,2018-04-16 17:38:50,2018-04-16,17
c9abb9f3b4b71b87bfbc5645a02cf8cc,1,credit_card,3,185.8,2018-04-16 17:14:02,2018-04-16,17
