order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
2d816b6a11ddd3843f307d1333321091,95303e4c9c23d67877e4b20afb04bfa8,delivered,2017-08-22 18:53:15,2017-08-22 19:06:03,2017-08-24 16:13:41,2017-08-25 20:12:31,2017-09-06 00:00:00
fa2cc48dfd7ce0f97490bb4ab4c98eb2,599eb3fb43b36d43156a5157c94000ee,delivered,2017-08-22 23:46:00,2017-08-23 00:32:28,2017-08-24 13:38:13,2017-08-25 18:06:57,2017-09-05 00:00:00
93ee5063c90357efe9aaeabb20badbf6,9f4578f809480da7c0bc98fab02c1cc3,delivered,2017-08-22 14:39:49,2017-08-22 14:51:45,2017-08-24 19:24:40,2017-08-28 20:17:51,2017-09-18 00:00:00
b8bf848cf366061f0e9555337da2a9d6,56b819ca6360d77781801ec530b47783,delivered,2017-08-22 13:04:49,2017-08-24 03:06:33,2017-08-24 15:04:07,2017-09-04 19:06:53,2017-09-14 00:00:00
ff22f062d286cb9f0ac08978e3088b82,5a99eaf5187e3741ee19a3b972befc14,delivered,2017-08-22 10:56:43,2017-08-22 11:10:16,2017-08-23 20:38:11,2017-08-31 18:40:05,2017-09-14 00:00:00
f6d0018789810848d254ef989ed2108c,55df240e47344fa8542ff684aec523c9,delivered,2017-08-22 12:57:33,2017-08-23 02:46:55,2017-08-24 18:48:32,2017-08-29 19:29:05,2017-09-12 00:00:00
4ec8686587a9b92422ae24861683958f,85656b4b0f9caf3178455f3abff2b142,delivered,2017-08-22 20:29:26,2017-08-22 20:45:52,2017-09-05 00:17:55,2017-09-12 19:42:46,2017-09-22 00:00:00
8c232e13890c404488a860c3beecc9b0,b506a01bec389f79735376c45e4425bf,delivered,2017-08-22 15:18:18,2017-08-23 02:47:52,2017-08-25 19:32:47,2017-08-28 15:03:04,2017-09-14 00:00:00
882e8af23c36f8930312f88cacde187b,39956a419d1d92294fa20b02d3ba8664,delivered,2017-08-22 09:59:09,2017-08-25 10:30:25,2017-09-01 20:44:49,2017-09-14 20:05:40,2017-09-20 00:00:00
35ebf843a8ae15a2ec5e2467f811c593,b9c971c49e30ccad3566cf4e76d61c7c,delivered,2017-08-22 17:25:15,2017-08-23 02:46:57,2017-08-23 14:13:30,2017-09-02 13:30:12,2017-09-22 00:00:00
cc8412c7495b3d013e638dae26f04c9a,c58d940e46fef3a1ccee5f0839fb5442,delivered,2017-08-22 12:06:26,2017-08-22 12:26:32,2017-08-23 20:56:05,2017-08-24 15:28:14,2017-09-04 00:00:00
0fbfebae9c3d582b0057288e551a8c0e,0e0dcbc635c9b39a3b686f7f0b73525c,delivered,2017-08-22 21:50:40,2017-08-22 22:10:34,2017-08-24 17:17:56,2017-08-28 23:12:18,2017-09-12 00:00:00
219046aca72bc42ff943222cfa12d616,a0352e4aa2fdae6ed07559c88e1a1c00,delivered,2017-08-22 13:06:35,2017-08-22 13:36:05,2017-08-23 20:22:43,2017-08-28 19:15:37,2017-09-14 00:00:00
b91d854aba08883a55d43af8856e90d8,59558840be0788c25246ef726bf466d5,delivered,2017-08-22 15:55:30,2017-08-22 16:10:30,2017-08-28 19:06:33,2017-08-30 18:20:10,2017-09-14 00:00:00
2cf60e81bd122e58c99e87fa99fd24cb,e3866f2f23d3f1f9c3e11b31191be3aa,delivered,2017-08-22 21:16:51,2017-08-22 21:30:10,2017-08-31 15:25:01,2017-09-13 19:52:21,2017-09-28 00:00:00
dc198e42fd1b02634e6215c5a60de234,bbf4de25155f25cc5559953548b3829e,delivered,2017-08-22 13:33:36,2017-08-22 13:46:28,2017-08-22 19:51:47,2017-09-04 21:07:40,2017-09-14 00:00:00
