order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
18dc026cdb7d39abde1489c336528961,1,boleto,1,134.99,2018-06-29 09:55:42,2018-06-29,9
448e3433c1fdb3dc2678294be291a7ec,1,credit_card,3,95.74,2018-06-29 09:30:46,2018-06-29,9
ecdec61b6acfa5ba6f5050cb64d166aa,1,credit_card,3,65.41,2018-06-29 09:01:23,2018-06-29,9
630c3cacbf294ed8c919a0c6a90bb1fa,1,credit_card,3,32.7,2018-06-29 09:48:23,2018-06-29,9
3909acdde3ea5641fcad856ebc2b5867,1,boleto,1,40.24,2018-06-29 09:25:12,2018-06-29,9
f94b36edd3bdf9e9f9696ac9c8cfe2e3,1,credit_card,5,249.41,2018-06-29 09:15:31,2018-06-29,9
2f50a3b610253bede0da1b660bf560b9,1,boleto,1,158.59,2018-06-29 09:59:10,2018-06-29,9
84002f994c72707b99788fbbc6f72f3f,1,credit_card,1,50.03,2018-06-29 09:20:04,2018-06-29,9
afef03e9561e4321c46c94c6df9c6827,1,credit_card,6,112.67,2018-06-29 09:45:06,2018-06-29,9
8cd59737a938a31e140272aabb715543,1,credit_card,1,57.51,2018-06-29 09:09:19,2018-06-29,9
f7dcd88b218022d33734106bf56e3165,1,credit_card,2,104.91,2018-06-29 09:00:33,2018-06-29,9
b08f744110f2ee72a38a3ef7a9a3fdc7,1,boleto,1,23.19,2018-06-29 09:43:47,2018-06-29,9
f795a37f40d58c4385cac618d078f202,1,credit_card,2,114.91,2018-06-29 09:18:48,2018-06-29,9
9847fce753aec51f55dc5f6a5bc3e732,1,credit_card,1,92.79,2018-06-29 09:23:36,2018-06-29,9
0b5143acf46cd4dd573604b449451bcc,1,credit_card,2,143.48,2018-06-29 09:19:59,2018-06-29,9
40b726690a12c5fa40e3e0727ad87835,1,credit_card,1,91.23,2018-06-29 09:30:16,2018-06-29,9
