order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
8a0ecc540156c0f21f25d7bfd4e95dbe,1,credit_card,1,68.0,2018-01-23 14:09:13,2018-01-23,14
5c424723e6c31ecf7f61cf7b048c11d5,1,credit_card,3,192.47,2018-01-23 14:50:23,2018-01-23,14
eb314576a333adeb296496f38c4c7852,1,credit_card,5,67.5,2018-01-23 14:52:06,2018-01-23,14
b32f983236155d045dccb6dfe9d71dda,1,credit_card,1,44.75,2018-01-23 14:54:02,2018-01-23,14
9354409c9ecd338d805ab1908f24614f,1,credit_card,1,114.33,2018-01-23 14:06:03,2018-01-23,14
8b73eaf0b3285e63a85d59785dda1605,1,boleto,1,75.59,2018-01-23 14:46:29,2018-01-23,14
91fb22794b4915b6dddd8e74705905f6,3,voucher,1,30.0,2018-01-23 14:55:31,2018-01-23,14
9d77978d536fd7c6ca5ec414b63e1459,1,credit_card,2,87.23,2018-01-23 14:06:58,2018-01-23,14
d607da6b83f619cfb1a39fcebd801150,1,boleto,1,95.99,2018-01-23 14:25:34,2018-01-23,14
eaf12ffc755350557bcfe369802f6afb,1,boleto,1,126.33,2018-01-23 14:31:25,2018-01-23,14
c915a55221e61e2d798340ec6553d2b0,1,boleto,1,150.89,2018-01-23 14:50:49,2018-01-23,14
e7666f6bc0e98144ecc793ddbbdccc08,1,credit_card,8,88.8,2018-01-23 14:58:44,2018-01-23,14
91fb22794b4915b6dddd8e74705905f6,2,voucher,1,20.0,2018-01-23 14:55:31,2018-01-23,14
198c1d42c0154d26aee31c80ffecad44,1,credit_card,3,83.15,2018-01-23 14:03:25,2018-01-23,14
c185967262e6222ac9a864b18647ebc9,1,credit_card,1,82.22,2018-01-23 14:48:15,2018-01-23,14
ae6b64ec83bef670aea816ed1fd2857b,1,boleto,1,93.26,2018-01-23 14:17:56,2018-01-23,14
e537e63305719171bcf7cd7fa815d921,1,credit_card,2,110.39,2018-01-23 14:57:59,2018-01-23,14
91fb22794b4915b6dddd8e74705905f6,1,credit_card,3,77.17,2018-01-23 14:55:31,2018-01-23,14
13ab17b37091a5b804cd161a52292c05,1,credit_card,1,19.33,2018-01-23 14:54:28,2018-01-23,14
9e20564752c879d871ac6c809777e4d1,2,debit_card,1,35.0,2018-01-23 14:03:06,2018-01-23,14
6551aa5197870cea53e483f92d3a75df,1,boleto,1,80.1,2018-01-23 14:53:54,2018-01-23,14
e68635b5cb368d061f2acf5de4d617e7,1,credit_card,1,111.19,2018-01-23 14:48:16,2018-01-23,14
9c344aaa4c77f62b5c70c3db948752b8,1,debit_card,1,72.75,2018-01-23 14:01:44,2018-01-23,14
257b54c7aa667fa7865055803a58a737,1,credit_card,3,85.75,2018-01-23 14:11:49,2018-01-23,14
fc45ae3c705f48a41cad9bf6aecfdd0c,1,credit_card,3,221.16,2018-01-23 14:30:52,2018-01-23,14
ed7fc7aafd6ebca5daa21eaa5274d536,1,boleto,1,201.82,2018-01-23 14:09:05,2018-01-23,14
e07b8a570c76f85723c8ef8613036464,1,credit_card,2,26.77,2018-01-23 14:30:17,2018-01-23,14
