order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
8783894e49c4c084d21c71b16a5aa83c,1,boleto,1,153.54,2017-05-15 14:30:03,2017-05-15,14
53d617fa54db4fccf68f9b09a553c7ca,1,credit_card,3,66.6,2017-05-15 14:40:36,2017-05-15,14
ae64355e3524b8b5b283edd205cddf6b,1,credit_card,2,77.57,2017-05-15 14:09:21,2017-05-15,14
c876d6fb9e48f2d2e622c9e3a716a8d7,1,credit_card,4,132.17,2017-05-15 14:52:41,2017-05-15,14
84dd6cd22bdbdda569398dfc0eb7decd,1,credit_card,6,75.19,2017-05-15 14:09:26,2017-05-15,14
04398fd8d888a4857774d982da494987,1,credit_card,1,57.5,2017-05-15 14:14:21,2017-05-15,14
69013d19f8db4cd7dc9f3b5c2564a96f,1,boleto,1,27.68,2017-05-15 14:56:34,2017-05-15,14
09a0d7c2cc6f652acd3537e7a91c7000,1,credit_card,1,81.61,2017-05-15 14:08:00,2017-05-15,14
25dd1f1d02c23e3aeae4950e52dc5c5b,1,credit_card,3,33.27,2017-05-15 14:17:13,2017-05-15,14
7c07f56b7d198e14ff2e6a757644d55c,1,boleto,1,69.26,2017-05-15 14:32:31,2017-05-15,14
320e6748fc08ae549af6b07874fe6149,1,voucher,1,66.1,2017-05-15 14:41:29,2017-05-15,14
e6fab5eab715bc4786f1f555aac7b32b,1,boleto,1,104.53,2017-05-15 14:45:10,2017-05-15,14
8b72765c9ae45dda52e1aeb36d56d0e6,1,boleto,1,117.07,2017-05-15 14:45:55,2017-05-15,14
