order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
114e12eca60507f3e3153182f258684d,a7b3bd7ba727dae2bc4a68b78b7a7c64,delivered,2017-08-15 11:14:25,2017-08-16 03:26:11,2017-08-18 19:22:18,2017-08-29 19:41:49,2017-09-13 00:00:00
b3b9c134c866906502560d298369a253,b55d0d8610fbb4935574a98c33c6a60f,delivered,2017-08-15 22:45:17,2017-08-16 01:05:41,2017-08-17 17:59:03,2017-08-25 20:17:32,2017-09-11 00:00:00
5db2ef66c9c43c3ede53f72e6d10760c,8f9dd2625351d1727097357b1e240ac7,delivered,2017-08-15 16:00:04,2017-08-15 17:10:21,2017-08-16 18:10:17,2017-09-01 19:26:49,2017-09-11 00:00:00
d1f60863289ae7cd6e47fd70eae9bec4,175231d5968a57218468d2517a6a4621,delivered,2017-08-15 15:23:30,2017-08-15 16:24:37,2017-08-18 10:07:55,2017-08-24 21:40:06,2017-09-19 00:00:00
73357471c1622c6492352c7cce44eddc,b570c3635a4298fb6ea7f1b24771fe83,delivered,2017-08-15 11:19:37,2017-08-15 12:03:55,2017-08-16 19:03:48,2017-08-17 17:47:46,2017-09-08 00:00:00
032c9c5e050a01a77c20be3989064308,1fb67b763df136bf1a29f1da8eeb128d,delivered,2017-08-15 20:40:16,2017-08-15 22:10:22,2017-08-17 11:15:48,2017-08-24 18:55:19,2017-09-11 00:00:00
5b96009a71dc5fabbf4c35fd228e8863,69a0221332271e8163133f15bb3d03a7,delivered,2017-08-15 16:58:08,2017-08-16 03:26:14,2017-08-21 22:03:56,2017-08-22 16:43:01,2017-08-31 00:00:00
34c3abee8d77fe0a974fdfa816078235,f98b0694c7517f313358ea9f05f47612,delivered,2017-08-15 11:40:46,2017-08-15 12:05:34,2017-08-24 12:08:23,2017-08-28 16:57:44,2017-09-04 00:00:00
4ea17d0c90f37e942470706403d14a7b,0f706ec7f0225311966ee2f5358a47a6,delivered,2017-08-15 20:28:02,2017-08-16 00:04:20,2017-08-16 17:43:08,2017-08-30 17:52:06,2017-09-15 00:00:00
1aeb6136411ab7da012863ac27055dcf,afdbdd6ec103b8d9549f8ec395ed5671,delivered,2017-08-15 11:19:24,2017-08-15 11:45:20,2017-08-17 17:58:21,2017-08-25 23:42:22,2017-09-04 00:00:00
addee0cbf3361fd2ad627432082aa096,621daa25ec4cdc7fe2c0eb0e250b158e,delivered,2017-08-15 14:51:31,2017-08-15 15:55:22,2017-08-16 18:03:57,2017-08-21 20:51:56,2017-09-06 00:00:00
1bd5bd49d4ceee72802ca053b906c640,a1b77a1ac055c9f9393f4d0fb36cba85,delivered,2017-08-15 21:23:38,2017-08-15 23:24:43,2017-08-17 14:44:38,2017-08-21 18:54:02,2017-09-04 00:00:00
