order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
c1b478f170d1ec5c4ff6ea07039fb276,1,credit_card,3,355.1,2018-03-20 21:39:19,2018-03-20,21
75c838929fc9fdc534736298de895cf0,1,credit_card,10,378.39,2018-03-20 21:32:20,2018-03-20,21
ae577e9c807a2335fb55c903ca5e90fc,1,credit_card,3,65.88,2018-03-20 21:36:47,2018-03-20,21
f9346cc813c4d1d8450517f507602e60,1,credit_card,3,98.54,2018-03-20 21:08:52,2018-03-20,21
a48785f2d133daf40341171f96f31b7b,1,credit_card,1,339.31,2018-03-20 21:44:49,2018-03-20,21
669babbcc5a7d69089e009a0be4899d1,1,credit_card,1,95.37,2018-03-20 21:56:55,2018-03-20,21
16bcafd500d4d2303b76bb9d95a1c5d0,1,credit_card,1,137.64,2018-03-20 21:15:50,2018-03-20,21
d7d4afc3fb829c97bf4669cec420064e,2,voucher,1,167.26,2018-03-20 21:54:37,2018-03-20,21
9094084d8327200637ee690adb247b4e,1,credit_card,4,179.04,2018-03-20 21:37:51,2018-03-20,21
d7d4afc3fb829c97bf4669cec420064e,1,credit_card,1,24.53,2018-03-20 21:54:37,2018-03-20,21
288fa21578528e37e861275a550873d1,1,credit_card,1,77.28,2018-03-20 21:51:24,2018-03-20,21
ee8dfce1f9bd464688d3b8906b0a4c12,1,credit_card,3,105.7,2018-03-20 21:48:22,2018-03-20,21
6e8762ed90dc2ba796c568273539cd77,1,credit_card,1,96.1,2018-03-20 21:32:13,2018-03-20,21
9770161a61210c2eaee29c5a572785c3,1,credit_card,4,62.78,2018-03-20 21:44:50,2018-03-20,21
50d4841b3862d054baa9c3542debc835,1,boleto,1,570.3,2018-03-20 21:10:37,2018-03-20,21
af6e14687f41b409fdde4f1998ec6e8d,1,credit_card,4,42.61,2018-03-20 21:34:37,2018-03-20,21
389d774b02ed5ffc37b29fc4c81d3039,1,credit_card,6,394.34,2018-03-20 21:35:54,2018-03-20,21
02c51fbf49fd8169c04fbc30e9632ebf,1,credit_card,1,57.85,2018-03-20 21:43:44,2018-03-20,21
a013f7d98969dda6dda1f502d153ff9a,1,credit_card,2,142.45,2018-03-20 21:27:53,2018-03-20,21
60c293e54649a6dae7403487d4c21b2c,1,credit_card,2,187.63,2018-03-20 21:26:59,2018-03-20,21
