order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
4dadcd5f9e682c17fdc6dded70c048e0,1,credit_card,1,41.43,2017-05-07 13:53:39,2017-05-07,13
2b919216a8b67751994934b49ac9b750,1,boleto,1,233.78,2017-05-07 13:20:43,2017-05-07,13
a26e448f7fe0273a370e603cd60933e0,1,credit_card,1,41.79,2017-05-07 13:59:55,2017-05-07,13
5212d3692378658f5807cd76ed591b13,1,credit_card,1,46.84,2017-05-07 13:13:25,2017-05-07,13
2901c587ddc2733afdf68e81b98d2c0f,1,credit_card,2,475.0,2017-05-07 13:17:56,2017-05-07,13
a979479c1af57af858b45dfd2d67ee04,1,voucher,1,52.59,2017-05-07 13:05:14,2017-05-07,13
b12e5d725658a4566286153c51727af2,1,voucher,1,20.75,2017-05-07 13:05:13,2017-05-07,13
0bb961fd58668c43ce2c6f3a77d2a8fb,1,credit_card,6,143.83,2017-05-07 13:05:07,2017-05-07,13
f6bfc9902c58791929c6ba9af3953696,1,credit_card,1,110.86,2017-05-07 13:46:44,2017-05-07,13
a780ef8e1707e488f029e009123767f3,1,credit_card,5,161.23,2017-05-07 13:52:16,2017-05-07,13
2306aeccf5b70ab26762993fdf2f37b9,1,boleto,1,65.31,2017-05-07 13:51:13,2017-05-07,13
ff365c0a4e998d21ccc46a829e68052b,1,credit_card,3,77.57,2017-05-07 13:17:02,2017-05-07,13
