order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
0c6b011f8a4f87010c23995f5807d152,a78b75a2ad06180de06b82857ca442b3,delivered,2018-08-20 18:24:30,2018-08-20 18:35:26,2018-08-21 11:53:00,2018-08-28 13:43:41,2018-09-13 00:00:00
74c951ce0835b2741d3014321ae9c480,e26eb46e8146dedecc6524e5d9771047,delivered,2018-08-20 17:38:55,2018-08-20 17:50:28,2018-08-21 13:09:00,2018-08-22 19:29:04,2018-08-24 00:00:00
5f071a8534fb6805fa6ec902f04219e4,a13d2d3b615e7782205484d9c603cbe7,delivered,2018-08-20 20:28:26,2018-08-20 20:50:06,2018-08-21 12:03:00,2018-08-25 19:04:45,2018-09-17 00:00:00
cfb361b2049fa0ddeb6ca3959fa0767d,6ab90ea7ad807500313f796a2b704335,delivered,2018-08-20 23:06:39,2018-08-20 23:15:15,2018-08-21 14:58:00,2018-08-22 22:34:34,2018-08-28 00:00:00
70462ebcf26934be8bd0327d2e6103d3,fb8b8298c590af3ee3169596c5ec2114,delivered,2018-08-20 22:06:10,2018-08-20 22:29:24,2018-08-21 13:49:00,2018-08-22 22:02:31,2018-08-28 00:00:00
36cd1ce42b6013f372ceb0a80b2a1b7c,c65121f92dcf3a7d5a7b612ea1756bdc,delivered,2018-08-20 22:15:07,2018-08-21 09:10:52,2018-08-22 12:43:00,2018-08-28 23:46:56,2018-09-03 00:00:00
26aee8d6346575cec08b4981acf7cfc3,f99d3670012af522d07daaaec39a2ad2,delivered,2018-08-20 00:11:37,2018-08-20 13:56:09,2018-08-21 15:46:00,2018-08-23 18:18:26,2018-08-24 00:00:00
1f02df2b80d060dfde8445dcb32f347e,7b6c535bcfb880d63f8e01d209ef180f,delivered,2018-08-20 20:30:09,2018-08-20 20:50:01,2018-08-21 12:18:00,2018-08-27 18:06:35,2018-09-14 00:00:00
ea9184ad433a404df1d72fa0a8764232,92f70647283582ec50ca1bb5794f6c90,delivered,2018-08-20 20:10:03,2018-08-20 20:29:50,2018-08-22 14:39:00,2018-08-28 19:38:28,2018-09-11 00:00:00
2be34c2ba4b5bbab97cc1ab70c699168,7b07399a09c03f0e2f898eddc04cefb1,delivered,2018-08-20 16:43:55,2018-08-20 17:10:55,2018-08-22 13:35:00,2018-08-27 22:12:58,2018-09-03 00:00:00
0e9ed1bc6589695f10e03b8eca833201,bd33f7c7a64e619e46ee0edd5caf74ef,delivered,2018-08-20 03:21:20,2018-08-20 14:10:52,2018-08-21 13:54:00,2018-08-23 21:57:45,2018-09-20 00:00:00
00345f338696283410b7977d2e3efc89,3f9d223f86d2f243dd5a85fdc286c62a,delivered,2018-08-20 11:06:46,2018-08-20 15:12:10,2018-08-21 13:18:00,2018-08-30 21:13:48,2018-09-11 00:00:00
c5fe9b024836c62ac0742eed03f72669,8a9a29c82eaf2a506eee8e4ea99a5cb5,delivered,2018-08-20 09:23:47,2018-08-20 14:51:13,2018-08-21 12:36:00,2018-08-28 23:29:42,2018-08-31 00:00:00
d6d8407991795dae4a5aeed8e2173285,0eb240afc0258746140d3a40a3da3e49,delivered,2018-08-20 23:58:59,2018-08-21 00:11:57,2018-08-22 11:40:00,2018-08-27 17:49:44,2018-09-11 00:00:00
09de1c09553be98d80e730e53641c515,a7ba98528d4d1bb722a25e574d5a09cc,delivered,2018-08-20 14:16:16,2018-08-20 16:15:21,2018-08-21 15:38:00,2018-08-25 17:02:45,2018-09-04 00:00:00
07629443859f99dfac4443b102f31ead,62a8b4a0d10a8fa0f5c34059b7758859,delivered,2018-08-20 18:55:21,2018-08-20 19:29:52,2018-08-22 06:06:00,2018-08-27 18:42:05,2018-09-11 00:00:00
f26c56be47dddb43c5b028ae9844d407,48197ad034682abaeaf6f049cefd1c36,delivered,2018-08-20 21:50:59,2018-08-20 22:10:23,2018-08-21 15:17:00,2018-08-23 23:18:54,2018-08-31 00:00:00
be13978ecac5e754184c77063ea75e2f,e52e913e489901da20259b227f4fe4c8,delivered,2018-08-20 14:56:58,2018-08-21 05:09:36,2018-08-21 12:07:00,2018-08-29 18:32:16,2018-08-29 00:00:00
8dad738545d7c669904af09b97e10c1c,f1bca6ca3ffb26937669c3bc18d20ce7,delivered,2018-08-20 10:58:06,2018-08-20 15:10:50,2018-08-21 14:38:00,2018-08-25 15:18:35,2018-08-29 00:00:00
64ee68a4358c84c40eb6b5c911e4ee5c,68deb897879fe4817292b0a3d1a62fa2,delivered,2018-08-20 12:26:37,2018-08-20 15:35:42,2018-08-22 19:09:00,2018-08-24 20:42:54,2018-08-28 00:00:00
5525ea8ee9e6150faa9b41dfc4024552,08528824266cd0720658ff01df662b6a,delivered,2018-08-20 21:33:48,2018-08-20 21:49:32,2018-08-21 11:33:00,2018-08-29 18:59:45,2018-09-03 00:00:00
59eaa904b3f0dbde2785ac1b27eccd18,3e90b5882ce0e665b837de00a2a8625c,delivered,2018-08-20 10:19:46,2018-08-20 14:55:28,2018-08-21 12:37:00,2018-08-24 16:09:34,2018-09-18 00:00:00
461b8a4cb347a9be3d42546de69edbb9,b755e5e8fbe50646f3967c491bbd9c62,delivered,2018-08-20 22:29:55,2018-08-21 19:25:13,2018-08-22 14:38:00,2018-08-23 20:53:44,2018-08-23 00:00:00
6940c4da07984a3f1986bff00cc21ef2,c4901130ab96b74c16bb4f4988e26824,delivered,2018-08-20 14:38:06,2018-08-22 04:05:09,2018-08-22 13:48:00,2018-08-28 16:57:46,2018-09-14 00:00:00
0412781fb7b094ddbd06503035a2964c,0d3a23c5c5b8ee8da146658a6b607d05,delivered,2018-08-20 21:49:25,2018-08-20 22:10:15,2018-08-21 12:51:00,2018-08-24 23:18:43,2018-09-03 00:00:00
ddee5c5feeb0bf3d7d713fb1192977a8,9dff903e11569e3f1c326a0adcd2d746,delivered,2018-08-20 15:37:16,2018-08-20 16:49:53,2018-08-22 15:32:00,2018-08-27 22:14:22,2018-08-30 00:00:00
8a4f504a9826004fb1b0957a12aad33a,8d4fbbdcabdfc2f9b1f52cd523ea5865,delivered,2018-08-20 16:26:49,2018-08-21 16:35:26,2018-08-23 13:51:00,2018-08-29 21:38:52,2018-09-25 00:00:00
be604de4ce5e2e8658c03895db0621a9,7df479fc612c759bcdda62339fbf65dd,delivered,2018-08-20 10:18:24,2018-08-20 14:55:33,2018-08-21 13:36:00,2018-08-31 14:41:58,2018-08-23 00:00:00
44a36c78aa2626a8bdd0bc7f18c821a4,0c95f1404cdef95cb34818ac3c9bf02e,delivered,2018-08-20 20:31:00,2018-08-21 04:10:14,2018-08-21 14:00:00,2018-08-27 17:30:23,2018-09-05 00:00:00
8bfcb216f3d8db5340f681b06b710f37,4448d246bfec54a2c2a36cf83cfc06f9,delivered,2018-08-20 22:54:11,2018-08-20 23:09:34,2018-08-22 13:16:00,2018-08-27 23:22:39,2018-08-29 00:00:00
ed0800d9508fd0139f95a3934a4802aa,a53aaa1356b97e696b9f30878fc26a3f,delivered,2018-08-20 13:31:30,2018-08-20 15:50:21,2018-08-21 12:27:00,2018-08-22 18:33:10,2018-08-28 00:00:00
a9dfd8a8ec4fa0a848fb61986bdc153f,cf7956da5b322ee09795506d6fcb238f,delivered,2018-08-20 13:09:40,2018-08-20 15:50:16,2018-08-22 14:47:00,2018-08-29 18:32:58,2018-08-30 00:00:00
d3582fd5ccccd9cb229a63dfb417c86f,a682769c4bc10fc6ef2101337a6c83c9,delivered,2018-08-20 19:14:26,2018-08-20 19:30:05,2018-08-21 15:11:00,2018-08-24 14:08:43,2018-09-04 00:00:00
da383ff6aa9558f3bd909b1d76789381,1e2805c0173170a09ce422b2dab60c30,delivered,2018-08-20 13:56:52,2018-08-20 16:11:39,2018-08-20 13:55:00,2018-08-27 23:32:23,2018-08-31 00:00:00
85514951847547917a4f611d605a9085,750f14ea5e0f226e42bd9d77d4af541d,delivered,2018-08-20 14:39:22,2018-08-20 16:31:37,2018-08-21 13:16:00,2018-08-23 21:34:58,2018-08-24 00:00:00
4e83394be5549984fa381766d2e989da,e054ddeabd063a5f32a0f0ed5909deb0,delivered,2018-08-20 21:11:22,2018-08-21 04:10:25,2018-08-21 14:26:00,2018-08-22 21:08:30,2018-08-23 00:00:00
2b7348f9efa4c873465d66aba3fa20a0,89c84aeb59d0a7ff9bbb7caf35ca29e6,delivered,2018-08-20 21:01:51,2018-08-20 21:15:07,2018-08-21 13:55:00,2018-08-27 20:47:36,2018-09-10 00:00:00
cb4fa9a6d95ef2b84743087f2cac2b17,5fb55a301ddbdc32411e1e40adaace7e,delivered,2018-08-20 13:38:57,2018-08-20 16:10:42,2018-08-22 11:24:00,2018-08-24 20:03:55,2018-08-27 00:00:00
e8c1420ad4481bb6f18daf1e95ae97a1,53c22abafe0ae32720fac7aff5c9309b,delivered,2018-08-20 10:52:36,2018-08-20 15:10:31,2018-08-23 15:13:00,2018-08-25 18:03:27,2018-08-27 00:00:00
10d68bf5b2b29ed413ad7b19c7c601de,9a6e18e7ee795e46395603eb78abf0a8,delivered,2018-08-20 16:50:24,2018-08-20 17:10:39,2018-08-27 13:25:00,2018-08-28 21:33:03,2018-08-27 00:00:00
91bd30c2bb59d00a3f3710013e7c4365,e7200954367548f9dcd21e4bed6184d9,delivered,2018-08-20 17:01:54,2018-08-20 17:10:54,2018-08-21 10:29:00,2018-08-27 20:36:22,2018-08-30 00:00:00
dffe39ab35d34d2dc19f4969b4db43e1,3dd44036d8793402eeaa83d4ebc0479a,delivered,2018-08-20 08:46:58,2018-08-20 14:30:02,2018-08-20 14:49:00,2018-08-23 19:38:27,2018-09-04 00:00:00
519d2277452787b455e35df047b6476f,f90bcfd0da9c6d64675bf7e956f828c3,delivered,2018-08-20 23:52:39,2018-08-21 00:50:14,2018-08-21 10:41:00,2018-08-27 16:52:13,2018-09-25 00:00:00
bb39531a5274b1368bc8c50fc681baaa,2df3cd2a5c57feeccf98a9eaaf01cc13,delivered,2018-08-20 18:12:53,2018-08-20 18:29:58,2018-08-21 13:15:00,2018-08-23 18:51:47,2018-08-29 00:00:00
f1e8e2809f03ad9c147c0c8f6283c6b1,315441be1b5e8fdff31b7923041f6a19,delivered,2018-08-20 13:12:22,2018-08-22 10:45:15,2018-08-22 15:02:00,2018-08-24 18:27:35,2018-08-24 00:00:00
4d544ef55956dd8aadf1162dc1b82ae1,50ffd1f49d653ce5b5d70d54db3468cf,delivered,2018-08-20 10:09:33,2018-08-20 14:55:28,2018-08-22 22:07:00,2018-08-23 18:45:45,2018-08-27 00:00:00
eb620e3dd98cfbaa9f054dbc60758764,ae9b7a06ed7be1ba49886a5818b8c63a,delivered,2018-08-20 12:23:20,2018-08-20 15:36:15,2018-08-21 13:23:00,2018-08-27 21:13:26,2018-09-10 00:00:00
e3ed667246441d406652e03f37d8d55a,ef030a565acbe33519e028e1ced2a826,delivered,2018-08-20 13:12:43,2018-08-20 15:50:23,2018-08-21 15:46:00,2018-08-24 14:08:23,2018-08-29 00:00:00
ef2960fc071e710c211bfd7d7de5ca8e,dab42af2ee0cfa30e613478a4d57e6fe,delivered,2018-08-20 15:38:49,2018-08-22 04:05:17,2018-08-22 15:01:00,2018-08-27 11:37:29,2018-09-03 00:00:00
5601fa41e5818b9941a6bdd21978b6ac,f52d6c5cdf9a2638cf24e11bd300c158,delivered,2018-08-20 23:35:44,2018-08-20 23:49:16,2018-08-22 12:47:00,2018-08-25 18:12:41,2018-09-06 00:00:00
790e5c5eb160ea3d606d62c2187b3e6b,e1064a318037f1d70363feff64dd5191,delivered,2018-08-20 17:06:38,2018-08-20 17:29:29,2018-08-22 15:27:00,2018-08-28 18:42:11,2018-08-31 00:00:00
5ce13e60c6c8f2bad1ea6a41c2b6451f,66e8cd15def4261b910039d661c63da0,delivered,2018-08-20 23:25:36,2018-08-20 23:35:10,2018-08-22 06:16:00,2018-08-27 13:58:54,2018-09-05 00:00:00
c0fc5c6702f93ec8646c5404b4147864,6eed4ef57344486d5a44b9b8e23913c2,delivered,2018-08-20 12:14:50,2018-08-20 15:36:05,2018-08-21 14:56:00,2018-08-23 14:46:50,2018-09-04 00:00:00
51f3f9237b10868cd54630d1c7a71174,95fdcb8a9d716e55958805e90e5646cf,delivered,2018-08-20 20:35:50,2018-08-20 21:09:50,2018-08-22 11:24:00,2018-08-28 17:35:32,2018-08-30 00:00:00
81b7c7bbc8ec003eeb67d87441a6a148,75c6e03e7206bd1dd59f427c9f75142a,canceled,2018-08-20 09:03:23,,,,2018-09-03 00:00:00
fa902363ff995f79f7ae0694ec0e2aaf,3c01e794e3628a94c415f171f9f6086a,delivered,2018-08-20 15:17:36,2018-08-21 04:29:25,2018-08-21 14:24:00,2018-08-22 21:32:20,2018-08-27 00:00:00
5f082a502d1fd6f19d32897c2c2cbcec,2940ece501baa1342d450993f3f20a94,delivered,2018-08-20 11:23:16,2018-08-20 15:11:33,2018-08-21 08:11:00,2018-08-24 00:18:55,2018-08-29 00:00:00
61eedf8710394769412bccced6288fff,d37fd6fd3173334ae9deee9569212ced,delivered,2018-08-20 09:45:10,2018-08-20 14:52:58,2018-08-21 15:37:00,2018-08-27 17:16:52,2018-09-04 00:00:00
8eb24f96b8213d619ec9940e7f8d8ffd,531ba0f912c20561b75865af5386b538,delivered,2018-08-20 08:25:59,2018-08-21 04:29:32,2018-08-22 15:36:00,2018-08-28 19:16:40,2018-08-30 00:00:00
3b2c1076db50e3fbc99981ae5ca1e6aa,303fb7551f5f1e31c71dc4a84e202375,delivered,2018-08-20 16:27:48,2018-08-20 16:50:01,2018-08-21 14:35:00,2018-08-27 15:12:35,2018-08-28 00:00:00
2466042f13331acca52c382e1d3ac6f1,86cd6a0332600ffdf374be02b7138c86,delivered,2018-08-20 17:35:01,2018-08-20 17:50:28,2018-08-22 12:16:00,2018-08-28 14:56:50,2018-09-03 00:00:00
f318921851480832ec75983410d612d8,1a9d075178c9d34858c1558c56af1018,delivered,2018-08-20 16:36:33,2018-08-20 17:10:39,2018-08-21 12:51:00,2018-08-28 17:40:44,2018-08-30 00:00:00
00e365f4fc03d1098841af23d05c17a6,491609eeefc72ee67ee5b42e63ba9859,delivered,2018-08-20 09:40:45,2018-08-20 14:51:17,2018-08-23 17:10:00,2018-08-29 18:56:33,2018-09-10 00:00:00
9d3da55bc185ccdbeccac8824c7330ae,991158e376be091fdccc2d9ffe663968,delivered,2018-08-20 01:09:22,2018-08-20 14:32:57,2018-08-21 14:12:00,2018-08-27 17:58:26,2018-08-24 00:00:00
818996ea247803ddc123789f2bd6046b,19b1122a589ca4893fcce3cb209abba8,delivered,2018-08-20 15:56:23,2018-08-22 03:55:07,2018-08-22 14:28:00,2018-08-29 22:52:40,2018-10-04 00:00:00
825197d9865f5523eb079605067c8fed,a7c27383344b1cccc4db0f42cbe437bc,delivered,2018-08-20 22:00:09,2018-08-22 03:35:09,2018-08-23 11:41:00,2018-08-24 17:21:33,2018-08-28 00:00:00
04f1689642ed3c3e45244d4f7b2fe731,6750172272a6a616067b595a9aa0d6c2,delivered,2018-08-20 12:05:01,2018-08-20 15:34:38,2018-08-21 14:46:00,2018-08-29 16:51:10,2018-10-01 00:00:00
1cbf75447931e3dbc3c38893fa41a6fb,8c9762b5a93aed9de1fb8958cf167e36,delivered,2018-08-20 13:19:35,2018-08-20 15:51:13,2018-08-21 13:36:00,2018-08-23 12:41:00,2018-08-31 00:00:00
8d5939137fefa94485150d55a82dcd11,87bfb5face8c78c45dc36a431c4e8e5e,delivered,2018-08-20 08:03:39,2018-08-21 04:35:10,2018-08-22 14:55:00,2018-08-27 15:38:33,2018-09-10 00:00:00
20914c76989e5eac4e2675de44f7275a,6f674b7499f63f1fccdb6a1e75bd3de1,delivered,2018-08-20 18:57:30,2018-08-22 03:35:09,2018-08-22 15:57:00,2018-08-27 15:29:06,2018-09-10 00:00:00
a41bb2f937139613df86a333fdbaa7c9,0797401e5a8fdd8fdf77cbd79b612b50,delivered,2018-08-20 09:32:27,2018-08-20 14:51:49,2018-08-21 14:58:00,2018-08-23 22:03:51,2018-08-29 00:00:00
dc6f399c6e89a48c2b06005aff6e0a94,28f26ebe1e3c8ec0d7d747fe64957381,delivered,2018-08-20 22:08:27,2018-08-20 22:29:22,2018-08-23 14:26:00,2018-08-24 11:16:37,2018-08-24 00:00:00
f73b31435ce6dec43df056154c39a1ce,f0f671d4034e98cdf20f0c452d6db02b,shipped,2018-08-20 12:37:54,2018-08-20 15:35:42,2018-08-24 16:48:00,,2018-08-27 00:00:00
10d5f0eaccc82a1edadfdf784a8c2928,f7cdd5d18b0ff601406d1da826e6f395,delivered,2018-08-20 21:59:44,2018-08-22 03:55:19,2018-08-22 14:38:00,2018-08-23 21:11:42,2018-08-28 00:00:00
f3775ff29924bbead0a149bf8614c39d,9384cf5d0f851996fe73d99440add186,delivered,2018-08-20 22:17:11,2018-08-20 22:30:10,2018-08-21 15:38:00,2018-08-23 23:48:32,2018-08-24 00:00:00
e17b66e5337dee2de3d676c5698fa71f,9338144d4b5f5ca9a8300c36a59e7afd,delivered,2018-08-20 22:47:04,2018-08-20 23:09:21,2018-08-22 12:16:00,2018-08-27 23:02:47,2018-08-31 00:00:00
161505c64f201d3bbcfe5c6116474ebd,bfc6a6bcebc53e0f92bd9f95273d6548,delivered,2018-08-20 10:46:56,2018-08-20 15:10:42,2018-08-21 17:55:00,2018-08-23 21:58:50,2018-08-24 00:00:00
29167b624a7980a896eefbf16c7c3974,e4a5fb15ebc9bbe4e224fad7989b5e65,delivered,2018-08-20 21:05:03,2018-08-20 21:30:07,2018-08-23 17:19:00,2018-08-28 11:51:22,2018-09-11 00:00:00
57a05984170fbb84344898547914f22c,e95bf722477e76e8bec8c721acbdb418,delivered,2018-08-20 21:38:56,2018-08-20 21:50:13,2018-08-23 14:09:00,2018-08-27 20:21:23,2018-08-30 00:00:00
