order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
6fa5088dcf950909aa3c2001eafc4106,1,credit_card,1,0.44,2018-03-01 23:14:32,2018-03-01,23
6fa5088dcf950909aa3c2001eafc4106,2,voucher,1,37.46,2018-03-01 23:14:32,2018-03-01,23
f3198cf092daad25ada2e464f1471522,1,credit_card,1,38.28,2018-03-01 23:29:46,2018-03-01,23
4091882136d80ac3ff9058c8d81e10a4,1,credit_card,5,151.58,2018-03-01 23:48:49,2018-03-01,23
49584997a9180455c41d4c70ebaac683,1,credit_card,2,122.47,2018-03-01 23:56:42,2018-03-01,23
3fe9e1771e3c0ddc3de0af1b15850664,1,credit_card,4,96.82,2018-03-01 23:47:36,2018-03-01,23
6419e8e9d7f16635d9222eec191ce516,1,credit_card,3,63.1,2018-03-01 23:00:07,2018-03-01,23
41be34ce9e31139caddf65c45ec3a39c,1,credit_card,3,165.3,2018-03-01 23:08:55,2018-03-01,23
7d9bff34ab96999cbb7b18cfe622c731,1,credit_card,2,84.05,2018-03-01 23:45:15,2018-03-01,23
3056cd8b96b8ff6badf1b936a8cb3bc8,1,credit_card,3,39.1,2018-03-01 23:08:25,2018-03-01,23
9223919b300f6989e1715333fca0d6ce,1,credit_card,1,96.32,2018-03-01 23:05:31,2018-03-01,23
6a82abcbfecb37ea8663513f7c4bf302,1,credit_card,5,500.85,2018-03-01 23:35:30,2018-03-01,23
ff558458632ada968431a2f973c209c6,1,credit_card,1,45.09,2018-03-01 23:42:47,2018-03-01,23
