order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
d9abc12fab04ae2bd6cd0a45a66ca19f,1,credit_card,1,153.83,2018-05-22 13:25:08,2018-05-22,13
98ef53f8c85f44d32822ff0b857e8a16,1,credit_card,1,79.87,2018-05-22 13:57:00,2018-05-22,13
c4c643aeb02923c77740ba7cd42005bb,1,credit_card,1,64.76,2018-05-22 13:33:51,2018-05-22,13
7068f768a623a654abf648def8753495,1,boleto,1,261.89,2018-05-22 13:29:30,2018-05-22,13
6bbd90ca863235a9127bcc432f30af08,1,credit_card,1,13.29,2018-05-22 13:46:56,2018-05-22,13
7e6a53c33d1a45a56251e3153392aca1,1,credit_card,3,172.1,2018-05-22 13:15:49,2018-05-22,13
c505b8336db9c66f9459056a2ec767b5,1,boleto,1,905.18,2018-05-22 13:59:54,2018-05-22,13
f7b744e4829a9d37480c48ecbbfc078b,1,boleto,1,86.4,2018-05-22 13:54:05,2018-05-22,13
c37d7909bc3c1037311795c9056acfc6,1,credit_card,1,58.05,2018-05-22 13:06:25,2018-05-22,13
4412d97cb2093633afa85f11db46316c,1,boleto,1,3195.73,2018-05-22 13:43:23,2018-05-22,13
8c855550908247a7eff50281b92167a8,1,credit_card,3,63.13,2018-05-22 13:36:02,2018-05-22,13
3fe3f95b759ac932040fa128a84e41f5,1,boleto,1,207.46,2018-05-22 13:33:47,2018-05-22,13
48fed69e8c28ac23a9d7f5631ff45397,1,credit_card,1,89.88,2018-05-22 13:28:58,2018-05-22,13
591d010258be8e3bc48d82503022a507,1,credit_card,1,128.68,2018-05-22 13:04:15,2018-05-22,13
