order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
c82430e4a84f03b67cc2a82fecd873f0,a625f7cf467b00ae83700201dce9a6d0,delivered,2017-11-03 12:56:49,2017-11-07 07:30:43,2017-11-07 19:33:45,2017-11-21 18:23:02,2017-11-29 00:00:00
bb2e64c3040ceb9b7ca2bfc602adca08,753bd08248a5fa2c21da47c01cfd83a3,delivered,2017-11-03 11:29:00,2017-11-04 11:25:22,2017-11-06 19:22:34,2017-11-08 02:42:06,2017-11-16 00:00:00
9115302ab0ba4c1f3499709b47bd00a1,123d6a7316b4ab48074d72948fd412da,delivered,2017-11-03 10:57:36,2017-11-03 11:10:56,2017-11-06 21:15:34,2017-11-16 13:58:45,2017-11-24 00:00:00
f03bbe221b9e5bae09eccab6a0c4120e,5117c4b5e5b786a6f513005ee3bd9f18,delivered,2017-11-03 11:24:36,2017-11-09 18:15:32,2017-11-10 22:18:46,2017-11-20 17:35:54,2017-11-30 00:00:00
79aa91e33030a170c2baf3c856d3bfdc,2285565c69d3cf67aff44a8a910373f7,delivered,2017-11-03 03:03:15,2017-11-04 04:25:50,2017-11-10 20:06:41,2017-11-17 19:46:56,2017-11-30 00:00:00
1e1fb779dc3ea5b2ece7892f4b1824cc,bfdc91ba39894bf8935c66e17060382d,delivered,2017-11-03 21:54:45,2017-11-07 07:30:50,2017-11-07 18:38:38,2017-11-14 19:44:55,2017-11-16 00:00:00
ab86581e77285de292e93cb8d740c088,248df208f5f2b43913897e9789bb4ea9,delivered,2017-11-03 00:18:41,2017-11-03 00:30:40,2017-11-03 18:03:51,2017-11-11 16:51:25,2017-11-29 00:00:00
fecb65750b4fe05b8257f650b2e114a2,6a3291b42c375fa31e806398dd9a6f28,delivered,2017-11-03 12:45:33,2017-11-03 13:07:18,2017-11-04 13:41:40,2017-11-07 17:52:53,2017-11-24 00:00:00
6de64652050e3690c7bcc8ad746b90df,cde1b71f4b37b969e44a3381e9ebf736,delivered,2017-11-03 10:58:53,2017-11-07 06:32:07,2017-11-09 08:46:35,2017-11-20 17:51:49,2017-11-27 00:00:00
da6d090f46627439b85ff58686e17188,d8607ecca170f7c86ab6d37b1c2b9219,delivered,2017-11-03 17:44:50,2017-11-03 18:30:37,2017-11-07 22:07:00,2017-11-20 21:51:38,2017-11-29 00:00:00
