order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
6afa4d330be6f76da03b1420c1a59c45,1,credit_card,3,121.39,2017-12-15 16:59:21,2017-12-15,16
eec4699eb4ec4511a25aead6ed4e6c9b,1,credit_card,4,118.26,2017-12-15 16:52:44,2017-12-15,16
17e6cc1eacf9ee440e45af8b99785845,1,credit_card,1,59.37,2017-12-15 16:15:10,2017-12-15,16
b4f893e0215b50346c1efd59f3a8962e,1,credit_card,8,87.81,2017-12-15 16:03:07,2017-12-15,16
7db778f8eb61d8961d57f8437eb9f68d,1,boleto,1,274.12,2017-12-15 16:39:14,2017-12-15,16
91c506e966d7f684b4fa307b02341fcc,1,credit_card,2,211.6,2017-12-15 16:08:15,2017-12-15,16
af392a2dadd37ee4dbdbe2dbdf4682f8,1,credit_card,2,38.09,2017-12-15 16:55:06,2017-12-15,16
591d36e7f544036a8849e508414d2295,1,credit_card,1,79.58,2017-12-15 16:45:22,2017-12-15,16
c87e33940b3c077af4e6fbaa166e54bb,1,credit_card,5,335.47,2017-12-15 16:45:36,2017-12-15,16
a97c9b194a026ac3e75726c485f6e8ea,1,credit_card,6,213.3,2017-12-15 16:07:25,2017-12-15,16
6f51c1344ad020aefab85b67a98bebd1,1,credit_card,6,139.61,2017-12-15 16:43:26,2017-12-15,16
205e16be0c19461ce25d719fa25b5331,1,boleto,1,57.72,2017-12-15 16:32:14,2017-12-15,16
9e9457385ec61a477390b14f317686c2,1,credit_card,9,96.7,2017-12-15 16:37:16,2017-12-15,16
e2abaacfbaa87cb128b9c6675bcd2b98,1,boleto,1,39.62,2017-12-15 16:06:37,2017-12-15,16
7ebedb137cfa670cf57c380d94f8a499,1,credit_card,7,76.08,2017-12-15 16:08:36,2017-12-15,16
