order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
c10c68068674aaf6ca04ad0387969333,1,credit_card,4,48.1,2017-05-16 20:51:52,2017-05-16,20
24bb32382ef27d26bd21c0919620c4ff,1,credit_card,5,106.06,2017-05-16 20:44:28,2017-05-16,20
505d775eb158590af72d04189474e23c,1,credit_card,8,81.11,2017-05-16 20:36:18,2017-05-16,20
a5513b009a0b7d07504788dc524a70f5,1,credit_card,4,40.01,2017-05-16 20:36:21,2017-05-16,20
73de1db8eb6e493c5a6ed60c856a2076,1,credit_card,10,405.45,2017-05-16 20:50:58,2017-05-16,20
135adf658da97bfb1a171f1cbe3e15c2,1,boleto,1,60.22,2017-05-16 20:27:04,2017-05-16,20
0c0b20eb744a9c5ec1611dfd81da6165,1,credit_card,10,170.23,2017-05-16 20:39:33,2017-05-16,20
a63aa46986e22405b645515c2234cfb6,1,credit_card,2,49.05,2017-05-16 20:42:43,2017-05-16,20
6260a1de134b2ed0e97c3763b0c28aee,1,credit_card,2,114.44,2017-05-16 20:09:16,2017-05-16,20
1d21ce7916bb1ee2a44de0a37a92c8c4,1,credit_card,10,266.06,2017-05-16 20:38:47,2017-05-16,20
742b2b7009e5c7c5aefce3e328c4866a,1,credit_card,9,92.44,2017-05-16 20:39:33,2017-05-16,20
cbaed20b95fa45e7962bcb86140efd33,1,credit_card,3,83.23,2017-05-16 20:49:24,2017-05-16,20
