order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
d54005052afdbf06d7a1d39cc9e45f92,1,credit_card,8,1648.64,2017-03-14 22:44:28,2017-03-14,22
9ee894e843daa29faa726a8b6a85df35,1,boleto,1,273.62,2017-03-14 22:44:44,2017-03-14,22
153e41d2dbed0732e8c41f472d912453,1,credit_card,1,92.68,2017-03-14 22:22:06,2017-03-14,22
0a0185b8b72cbf2290c3e4218300a61c,1,voucher,1,25.0,2017-03-14 22:08:50,2017-03-14,22
9580960c270d4525b7224af7ef41235a,1,credit_card,2,47.42,2017-03-14 22:04:24,2017-03-14,22
e39540a5cc5d31832456faa0dab449c1,1,credit_card,2,29.62,2017-03-14 22:26:56,2017-03-14,22
0a0185b8b72cbf2290c3e4218300a61c,3,voucher,1,16.84,2017-03-14 22:08:50,2017-03-14,22
098dd2a0dabd8878380b344370974efa,1,boleto,1,75.44,2017-03-14 22:06:27,2017-03-14,22
0a0185b8b72cbf2290c3e4218300a61c,2,voucher,1,25.0,2017-03-14 22:08:50,2017-03-14,22
638c9cf27361e5d5ebfd404b72248390,1,credit_card,2,108.02,2017-03-14 22:01:28,2017-03-14,22
