order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
aa99487411b30032936831e56c42da2f,1,credit_card,10,991.09,2018-06-09 16:05:49,2018-06-09,16
0cef0a9c1d74d5ec485fb3195191caa1,1,credit_card,2,337.42,2018-06-09 16:21:54,2018-06-09,16
85bc57a3e811daa04557aabba27f535c,1,credit_card,2,174.05,2018-06-09 16:36:46,2018-06-09,16
525b219c8a73229f335cf7fdd97ab560,1,credit_card,2,45.22,2018-06-09 16:55:30,2018-06-09,16
4985a7fdb01bf57b6546b9ea5790adbd,1,credit_card,1,143.9,2018-06-09 16:50:56,2018-06-09,16
5ac82ecaa1e3713f2684dece00141c68,1,credit_card,1,312.7,2018-06-09 16:27:22,2018-06-09,16
29d13613de8487345b1758b80b71a6ca,1,credit_card,10,887.2,2018-06-09 16:15:40,2018-06-09,16
43dbc670fce72c601cf0064c216cbf02,1,credit_card,1,43.13,2018-06-09 16:38:17,2018-06-09,16
177f8b6f0cfd6ef224d0caf1e59d89bd,1,credit_card,4,820.24,2018-06-09 16:12:08,2018-06-09,16
24464b3dfd623dbde6ceb96af55eba7e,1,credit_card,4,133.06,2018-06-09 16:04:38,2018-06-09,16
