order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
9079f0a7009de87ec70254bdf060369f,1,credit_card,3,61.01,2017-07-13 14:51:58,2017-07-13,14
08933455a78346ec6d1d170ddd9bdb3c,1,boleto,1,37.77,2017-07-13 14:43:09,2017-07-13,14
3206db48a35131540e67f96b35a30ceb,4,voucher,1,20.0,2017-07-13 14:52:54,2017-07-13,14
01428962dce3b65e5433eaeb16c0f48f,1,boleto,1,403.16,2017-07-13 14:39:29,2017-07-13,14
788981eeae5e313081bd50e623f540f8,1,boleto,1,34.75,2017-07-13 14:51:59,2017-07-13,14
bdbe67b7e2faaeff27efc72ea1a1bf0b,1,credit_card,10,240.33,2017-07-13 14:18:01,2017-07-13,14
3206db48a35131540e67f96b35a30ceb,2,voucher,1,20.0,2017-07-13 14:52:54,2017-07-13,14
3206db48a35131540e67f96b35a30ceb,1,credit_card,1,26.83,2017-07-13 14:52:54,2017-07-13,14
a910935f581c2ed30ed200064dafbaab,1,credit_card,10,345.87,2017-07-13 14:01:21,2017-07-13,14
3206db48a35131540e67f96b35a30ceb,3,voucher,1,20.0,2017-07-13 14:52:54,2017-07-13,14
bfb7ce007bc3f08b946a9c620bbf344e,1,credit_card,2,83.23,2017-07-13 14:07:48,2017-07-13,14
