order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
bdf8131aca33808695d54289e6ec1550,1,credit_card,1,200.64,2017-06-16 17:36:24,2017-06-16,17
d1edb80f6670902ebbb11765b96873da,1,credit_card,1,39.48,2017-06-16 17:21:21,2017-06-16,17
4571099e8d87a92750edfddf99e5b56a,1,boleto,1,33.77,2017-06-16 17:12:16,2017-06-16,17
b3d81ed08686a0fcfef9a9c3d5db6571,1,boleto,1,77.66,2017-06-16 17:39:26,2017-06-16,17
8e1a80be84042594d3341864e0f2b082,1,credit_card,4,218.01,2017-06-16 17:35:24,2017-06-16,17
1103b5da42ef752c4264d8e1b942aa3f,1,boleto,1,122.76,2017-06-16 17:54:43,2017-06-16,17
fa2e103e8d7fa0d07f04bd9fafb74d75,1,credit_card,4,48.09,2017-06-16 17:19:31,2017-06-16,17
cd992cc5337c4438ddb8858f4cb7dc50,1,credit_card,3,31.0,2017-06-16 17:30:04,2017-06-16,17
29c82ccd5237fc5a875f59fd3c6c1c0d,1,credit_card,3,69.72,2017-06-16 17:00:34,2017-06-16,17
3de2c21eb663e9fe58493944d4e5f8b0,1,credit_card,7,382.43,2017-06-16 17:13:02,2017-06-16,17
