order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
abb4105be6a56ad64b74e4e74d5fe4f4,1,credit_card,5,827.91,2017-12-04 14:25:44,2017-12-04,14
8d0104be66d2f2828b6dd123117d7c22,1,credit_card,2,275.34,2017-12-04 14:58:14,2017-12-04,14
868b6fde338c3286477dd9513ba79347,1,credit_card,5,57.72,2017-12-04 14:38:06,2017-12-04,14
1c2aa46c96849539758c97f7465669da,1,boleto,1,68.41,2017-12-04 14:47:16,2017-12-04,14
1cfb210fdaf81f98065605323fe31fa3,1,credit_card,2,96.8,2017-12-04 14:45:18,2017-12-04,14
96430a36fecfa20f1eace66e1a99709d,1,boleto,1,195.03,2017-12-04 14:44:18,2017-12-04,14
c4cce729f23dd590b26da3aca2d8c598,1,credit_card,2,97.01,2017-12-04 14:04:33,2017-12-04,14
22687e231b5c4998a3842d99cda60dae,1,credit_card,3,41.75,2017-12-04 14:29:23,2017-12-04,14
ae99b18a689631b93726b2e19fca9ac5,1,credit_card,2,100.34,2017-12-04 14:28:42,2017-12-04,14
fe9eb7fc7765ab4b09f817fda0b63089,1,credit_card,1,120.18,2017-12-04 14:37:42,2017-12-04,14
ac9c563c1293db37e4a035f8ee3763db,1,credit_card,3,100.34,2017-12-04 14:20:05,2017-12-04,14
c349154248a3236a01cba7d40dbef250,1,boleto,1,78.65,2017-12-04 14:12:13,2017-12-04,14
225f91612c9a38c727b64ac3c7d11e7c,1,boleto,1,148.15,2017-12-04 14:59:26,2017-12-04,14
bdf2232a3cc316d1649fc8faabec0f21,1,credit_card,3,160.51,2017-12-04 14:07:18,2017-12-04,14
800c8a15369d74de7bc13709ef847d4f,1,credit_card,3,151.84,2017-12-04 14:00:59,2017-12-04,14
860f0c4fdcb1c4c50661ee588b03254e,1,boleto,1,314.84,2017-12-04 14:15:47,2017-12-04,14
e95ed5089744d5ca7ce51a9f222ff49a,1,credit_card,3,150.39,2017-12-04 14:28:33,2017-12-04,14
3365749860804a01bf35b50fffcfe842,1,credit_card,1,76.66,2017-12-04 14:30:10,2017-12-04,14
ea16006e3d802f9d659b76f07b9681f4,1,credit_card,4,64.0,2017-12-04 14:55:31,2017-12-04,14
