order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
69f02b066e4d88eb8a784a81a8c7ad97,1,credit_card,2,67.36,2018-03-28 19:52:35,2018-03-28,19
1a95c6f54a52a5b725f80bdbeac6cfda,1,credit_card,3,94.44,2018-03-28 19:28:24,2018-03-28,19
9f80f54504b9a0002c494e13068044f0,1,credit_card,7,87.36,2018-03-28 19:57:40,2018-03-28,19
689624d719c9fffa2c4ff8f71da712e4,1,credit_card,2,91.19,2018-03-28 19:30:57,2018-03-28,19
0b97599dd090a41840a4edb5e521bc4d,1,credit_card,8,927.79,2018-03-28 19:38:35,2018-03-28,19
e91130c6fc7b9ad7646ba8260477bd66,1,credit_card,2,107.44,2018-03-28 19:53:14,2018-03-28,19
1cf390da5ceb2c46855914e5d2520ebc,1,boleto,1,133.64,2018-03-28 19:56:10,2018-03-28,19
f03503cc14305b614cbfd2acf1f00c4d,1,credit_card,10,287.77,2018-03-28 19:22:25,2018-03-28,19
c6dfaf0f0cbfbb5e1f2964e4feb57160,1,credit_card,1,44.13,2018-03-28 19:41:03,2018-03-28,19
43ca8c89fce98ad1d116d5fef106001d,1,boleto,1,84.92,2018-03-28 19:03:39,2018-03-28,19
90beece9d18a64f4d24e2959e971f769,1,debit_card,1,53.38,2018-03-28 19:20:51,2018-03-28,19
1407b8c9ec30eed1a581452a7106dba9,1,credit_card,6,123.18,2018-03-28 19:34:07,2018-03-28,19
