order_id,payment_sequential,payment_type,payment_installments,payment_value,order_purchase_timestamp,date,hour
048cb31a5449d208f197f1fe7b617c3c,1,credit_card,3,84.42,2018-04-23 14:02:47,2018-04-23,14
d748f1038851a92e7ccb2b2794a286eb,1,boleto,1,69.9,2018-04-23 14:18:51,2018-04-23,14
14de412ae0efc05d642771ab3bff5da6,1,credit_card,1,173.9,2018-04-23 14:23:32,2018-04-23,14
a75a520af41db90aaec791d73546b4af,1,boleto,1,35.77,2018-04-23 14:48:58,2018-04-23,14
96f5be02bc9ffc589f3274500a64a7e2,1,voucher,1,170.76,2018-04-23 14:31:55,2018-04-23,14
a156911dd7e008e373ba70af8ddf3ce9,1,credit_card,1,107.55,2018-04-23 14:57:44,2018-04-23,14
168777f697d19208fbd441b4029e441a,1,credit_card,8,183.61,2018-04-23 14:00:56,2018-04-23,14
bf955c3062582fe37befbfd4b0e4b820,1,credit_card,2,72.79,2018-04-23 14:36:17,2018-04-23,14
b3dfba99633d1f7cfb7d6530c2a88966,1,boleto,1,29.38,2018-04-23 14:55:03,2018-04-23,14
c1eee1544b567f58a25bad708d0d41bb,1,boleto,1,53.61,2018-04-23 14:49:20,2018-04-23,14
ecc812c240c4f03824a3c5d7e3b6d351,1,credit_card,1,96.12,2018-04-23 14:57:13,2018-04-23,14
264af1175f2425bc604b8547920207a2,1,credit_card,4,140.54,2018-04-23 14:46:07,2018-04-23,14
51e82141cdf2ead4a357379adc6862f0,1,credit_card,1,79.34,2018-04-23 14:45:53,2018-04-23,14
cd9c0ba3bb3dbb5fadbe5ce7c15eabaf,1,credit_card,3,110.32,2018-04-23 14:09:29,2018-04-23,14
