order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
a5c81bfe0a74d9a415cff0ed027f468d,0e79189ae07ae153e49329776b5e9304,delivered,2017-05-30 20:44:31,2017-05-30 20:55:10,2017-05-31 11:43:56,2017-06-06 12:22:49,2017-06-26 00:00:00
b82b1a7017f4c904921dd5c6c6da8804,5e25cb6b455409373f96b0f1d947fd38,delivered,2017-05-30 22:46:05,2017-05-30 22:55:17,2017-06-05 14:18:07,2017-06-14 15:10:09,2017-06-29 00:00:00
ffaed28dc2c916f896616e904036ffd0,40cdd667844b9779a041e2aebe0f57d3,delivered,2017-05-30 17:31:27,2017-05-31 06:35:21,2017-05-31 11:09:22,2017-06-01 13:41:40,2017-06-26 00:00:00
dd9934c610c4363619b6b0f850365725,844a7e5d2737f2f6667a5242486cbcb1,delivered,2017-05-30 09:39:34,2017-05-30 09:50:14,2017-05-30 11:22:06,2017-06-09 15:03:36,2017-06-22 00:00:00
4fa9d0878410252bb7108bfba1b99ac8,4ea968eaa250fba63516f27fdb73eb7f,delivered,2017-05-30 15:08:01,2017-05-30 15:23:10,2017-05-31 15:26:58,2017-06-05 17:02:57,2017-06-22 00:00:00
5e666f31a774ff904141886e1ef4e3d3,58ed7744a942602df913a5b6eed945c5,delivered,2017-05-30 18:19:31,2017-05-30 18:30:15,2017-05-31 10:38:50,2017-06-08 16:23:07,2017-06-30 00:00:00
d794ed99dd97ec2131fc626c62291b38,f29f8abedce2ea9f5a357b0f33082e4e,delivered,2017-05-30 14:31:52,2017-05-31 14:42:46,2017-06-01 10:50:04,2017-06-13 12:30:14,2017-06-26 00:00:00
ab8f1ef255154fa7b14908195c1a0a3e,71f002d46efc5fdc94c7dc9095800075,delivered,2017-05-30 07:59:07,2017-05-30 08:10:13,2017-05-30 11:28:12,2017-06-19 19:14:52,2017-06-28 00:00:00
b52297c2962cf13981238d8a35c0f62c,3ee60392c784c837894f3391360004a8,delivered,2017-05-30 19:27:49,2017-05-31 19:35:22,2017-06-09 13:34:05,2017-07-12 21:56:51,2017-07-06 00:00:00
907ed6a0400bc09e3982627921b633ef,e67e8a66cdd16a22e19c38d452e5f137,delivered,2017-05-30 11:54:04,2017-05-30 13:08:04,2017-05-31 10:52:36,2017-06-07 13:55:21,2017-06-26 00:00:00
55404f7c33f7e16a818555a8aafeadc6,2994be4afff3d620830bf66448ab08ff,delivered,2017-05-30 11:13:49,2017-05-30 11:25:27,2017-05-31 08:13:57,2017-06-06 11:10:00,2017-06-26 00:00:00
46010c67bec146f0c9db27f42149c5d2,6929b4205121245fcddb29a451082a69,canceled,2017-05-30 11:43:14,2017-05-30 13:08:11,,,2017-06-26 00:00:00
c455e8ff84c22c9e3b3e1f5c8c8ef95c,19cb26eb0a9a6980367bc7952ee138ff,delivered,2017-05-30 08:13:45,2017-05-30 08:25:12,2017-05-30 14:01:53,2017-06-09 23:54:50,2017-07-04 00:00:00
0c92ac263657a43f18927cc6392e3816,1acfa2218cb27d4f3d8a50e94d01b7d6,delivered,2017-05-30 16:14:58,2017-05-30 16:25:17,2017-06-02 13:09:03,2017-06-06 11:49:51,2017-06-22 00:00:00
50a89bcd531ab8c27211eefcd4ae9871,ac80d6edc954b2359e2f6685653c7d2b,delivered,2017-05-30 08:45:11,2017-05-30 08:55:16,2017-05-30 16:04:57,2017-06-01 13:58:26,2017-06-12 00:00:00
a4e716425319a6fefa5bf8c58eeccfcd,e665ff378c7fbc9320f3a9507cd7bfd7,delivered,2017-05-30 09:27:49,2017-05-30 09:43:04,2017-05-31 14:50:01,2017-06-06 09:36:55,2017-06-22 00:00:00
5cd692d410145f2f1d7ac869a323707c,471e287a6db1907b68059d0e15a1c424,delivered,2017-05-30 15:43:46,2017-05-30 15:55:22,2017-06-02 13:06:05,2017-06-08 12:23:54,2017-06-22 00:00:00
5fed29bc3234f8a50dcdafe6754b62ce,137105b0420e2f6a83fe51bd237888b0,delivered,2017-05-30 17:36:49,2017-05-30 17:50:25,2017-05-31 23:32:44,2017-06-06 14:27:52,2017-06-20 00:00:00
d2d7d1df7a27b9c2249fdbac70ef9fa6,e9acacb9397a20c8b1a9549d7f45d3d1,delivered,2017-05-30 16:20:28,2017-06-01 04:10:31,2017-06-01 13:01:50,2017-06-16 15:42:27,2017-06-26 00:00:00
551dc720414dea175fabed81e4ada2c0,767b211fa7fa4e806f88b15c54c692bb,delivered,2017-05-30 15:12:14,2017-06-01 04:10:16,2017-06-02 09:43:57,2017-06-05 15:00:03,2017-06-16 00:00:00
